 400.    10.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    127.62 8.9164E+01  0.0000  0.0000 3.9327E-08
  2   0.0002113    128.87 1.0207E+02  0.3235  0.0564 4.6284E-08
  3   0.0002512    130.59 1.2466E+02  0.3237  0.0763 5.4302E-08
  4   0.0002985    132.80 1.6125E+02  0.3239  0.0977 6.3449E-08
  5   0.0003547    135.46 1.4050E+02  0.3242  0.1149 7.3916E-08
  6   0.0004216    138.53 1.2576E+02  0.3245  0.1294 8.5915E-08
  7   0.0005010    141.89 1.1716E+02  0.3248  0.1393 9.9672E-08
  8   0.0005954    145.53 1.1122E+02  0.3248  0.1466 1.1550E-07
  9   0.0007076    149.20 1.0686E+02  0.3245  0.1442 1.3389E-07
 10   0.0008410    152.48 1.0352E+02  0.3242  0.1259 1.5572E-07
 11   0.0009994    155.37 1.0083E+02  0.3240  0.1087 1.8164E-07
 12   0.0011878    158.60 9.9118E+01  0.3237  0.1192 2.1152E-07
 13   0.0013116    160.56 9.7781E+01  0.3234  0.1240 2.3073E-07
 14   0.0015005    163.80 9.6621E+01  0.3229  0.1483 2.5876E-07
 15   0.0016776    166.33 9.5459E+01  0.3224  0.1375 2.8491E-07
 16   0.0019937    170.20 9.4379E+01  0.3218  0.1332 3.3091E-07
 17   0.0023694    173.67 9.3546E+01  0.3211  0.1171 3.8541E-07
 18   0.0028159    176.99 9.2890E+01  0.3206  0.1096 4.4946E-07
 19   0.0033465    180.37 9.2357E+01  0.3199  0.1095 5.2416E-07
 20   0.0039771    183.92 9.1917E+01  0.3192  0.1129 6.1095E-07
 21   0.0047265    187.77 9.1552E+01  0.3183  0.1200 7.1127E-07
 22   0.0056172    191.81 9.1255E+01  0.3175  0.1234 8.2765E-07
 23   0.0066756    196.27 9.1018E+01  0.3166  0.1332 9.6160E-07
 24   0.0079336    201.18 9.0820E+01  0.3156  0.1430 1.1157E-06
 25   0.0094285    206.35 9.0647E+01  0.3146  0.1472 1.2946E-06
 26   0.0112052    215.78 9.0517E+01  0.3131  0.2586 1.4746E-06
 27   0.0133167    226.47 9.0424E+01  0.3112  0.2802 1.6702E-06
 28   0.0158260    236.72 9.0356E+01  0.3095  0.2564 1.8988E-06
 29   0.0188082    246.68 9.0302E+01  0.3079  0.2387 2.1655E-06
 30   0.0223523    256.58 9.0257E+01  0.3064  0.2279 2.4743E-06
 31   0.0265643    266.66 9.0219E+01  0.3054  0.2232 2.8294E-06
 32   0.0315700    277.27 9.0185E+01  0.3043  0.2260 3.2338E-06
 33   0.0375189    288.74 9.0155E+01  0.3032  0.2348 3.6905E-06
 34   0.0445889    301.33 9.4425E+01  0.3024  0.2472 4.2025E-06
 35   0.0529910    317.46 7.1232E+03  0.3015  0.3020 4.7407E-06
 36   0.0629764    334.39 2.2796E+04  0.3007  0.3010 5.3487E-06
 37   0.0748435    352.19 4.8829E+04  0.3001  0.3004 6.0354E-06
 38   0.0889467    370.90 8.5786E+04  0.2996  0.2998 6.8109E-06
 39   0.1057074    390.58 1.3136E+05  0.2992  0.2994 7.6865E-06
 40   0.1256265    411.27 1.8151E+05  0.2989  0.2991 8.6752E-06
 41   0.1492991    433.05 2.3045E+05  0.2987  0.2988 9.7916E-06
 42   0.1774324    455.96 2.7206E+05  0.2985  0.2986 1.1052E-05
 43   0.2108671    480.06 3.0264E+05  0.2984  0.2984 1.2475E-05
 44   0.2506020    505.43 3.2260E+05  0.2982  0.2983 1.4081E-05
 45   0.2978245    532.13 3.3619E+05  0.2981  0.2981 1.5895E-05
 46   0.3539454    560.22 3.5195E+05  0.2979  0.2980 1.7942E-05
 47   0.4206415    589.78 3.7918E+05  0.2977  0.2978 2.0254E-05
 48   0.4999055    620.87 4.2698E+05  0.2974  0.2976 2.2864E-05
 49   0.5941057    653.57 4.9440E+05  0.2972  0.2973 2.5813E-05
 50   0.7060567    687.95 5.7380E+05  0.2968  0.2970 2.9145E-05
 51   0.8391032    724.09 6.5436E+05  0.2964  0.2966 3.2908E-05
 52   0.9972205    762.06 7.2397E+05  0.2957  0.2961 3.7161E-05
 53   1.1851328    801.93 7.7425E+05  0.2951  0.2954 4.1967E-05
 54   1.4084546    843.78 8.0581E+05  0.2942  0.2947 4.7401E-05
 55   1.6738583    887.67 8.1305E+05  0.2932  0.2937 5.3547E-05
 56   1.9892735    933.69 7.9645E+05  0.2921  0.2927 6.0504E-05
 57   2.3641244    981.87 7.5997E+05  0.2907  0.2914 6.8376E-05
 58   2.8096107   1032.29 7.1181E+05  0.2893  0.2901 7.7293E-05
 59   3.3390427   1085.00 6.4083E+05  0.2876  0.2885 8.7393E-05
 60   3.9682388   1140.06 5.4522E+05  0.2859  0.2867 9.8829E-05
 61   4.7159981   1197.54 4.2297E+05  0.2839  0.2849 1.1179E-04
 62   5.6046623   1257.46 2.9413E+05  0.2818  0.2828 1.2648E-04
 63   6.6607828   1319.92 1.7514E+05  0.2796  0.2808 1.4319E-04
 64   7.9159146   1384.93 7.7219E+04  0.2773  0.2785 1.6220E-04
 65   9.4075584   1452.55 0.0000E+00  0.2750  0.2762 1.8381E-04
 66  11.1802817   1522.85 9.0181E+01  0.2725  0.2737 2.0833E-04
 67  13.2870500   1592.63 0.0000E+00  0.2701  0.2595 2.3669E-04
 68  15.7908095   1668.29 1.2952E+05  0.2675  0.2689 2.6854E-04
 69  18.7663676   1746.73 3.5078E+05  0.2647  0.2661 3.0487E-04
 70  22.3026281   1828.01 5.9176E+05  0.2620  0.2635 3.4631E-04
 71  26.5052477   1912.08 8.1697E+05  0.2588  0.2605 3.9362E-04
 72  31.4997924   1998.95 1.0359E+06  0.2557  0.2573 4.4750E-04
 73  37.4354894   2088.67 1.1826E+06  0.2521  0.2543 5.0907E-04
 74  44.4896859   2180.87 1.2475E+06  0.2481  0.2502 5.7955E-04
 75  52.8731474   2275.66 1.2922E+06  0.2444  0.2464 6.6007E-04
 76  62.8363554   2372.82 1.3199E+06  0.2391  0.2422 7.5219E-04
 77  74.6769912   2471.96 1.3426E+06  0.2343  0.2371 8.5772E-04
 78  88.7488299   2573.21 1.3628E+06  0.2296  0.2325 9.7878E-04
 79 105.4723105   2676.10 1.3798E+06  0.2234  0.2271 1.1174E-03
 80 125.3470981   2780.32 1.3937E+06  0.2179  0.2213 1.2772E-03
 81 148.9670125   2886.10 1.4053E+06  0.2128  0.2163 1.4602E-03
 82 177.0377708   2993.07 1.4149E+06  0.2069  0.2108 1.6717E-03
 83 210.3980724   3101.01 1.4228E+06  0.2016  0.2052 1.9133E-03
 84 250.0446581   3210.18 1.4292E+06  0.1970  0.2004 2.1940E-03
 85 297.1620905   3320.62 1.4344E+06  0.1925  0.1959 2.5161E-03
 86 353.1581467   3432.27 1.4385E+06  0.1883  0.1916 2.8896E-03
 87 419.7058796   3545.33 1.4417E+06  0.1846  0.1877 3.3223E-03
 88 498.7936057   3659.86 1.4441E+06  0.1815  0.1842 3.8239E-03
 89 592.7843120   3776.39 1.4459E+06  0.1790  0.1816 4.4114E-03
 90 704.4862575   3895.01 1.4472E+06  0.1766  0.1791 5.0954E-03
 91 800.0025047   3983.38 1.4513E+06  0.1747  0.1764 5.6808E-03
