 475.   562.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    137.00 9.5425E+00  0.0000  0.0000 3.6642E-08
  2   0.0002086    136.78 1.1880E+01  0.3245 -0.0101 4.3045E-08
  3   0.0002446    136.32 1.4428E+01  0.3244 -0.0209 5.0653E-08
  4   0.0002869    135.97 1.3839E+01  0.3244 -0.0165 5.9564E-08
  5   0.0003365    135.61 1.3019E+01  0.3244 -0.0165 7.0042E-08
  6   0.0003946    135.36 1.2383E+01  0.3243 -0.0116 8.2300E-08
  7   0.0004628    135.32 1.1823E+01  0.3243 -0.0019 9.6555E-08
  8   0.0005428    135.53 1.1292E+01  0.3243  0.0100 1.1306E-07
  9   0.0006367    136.07 1.0773E+01  0.3244  0.0248 1.3208E-07
 10   0.0007467    137.00 1.0256E+01  0.3244  0.0427 1.5386E-07
 11   0.0008758    138.34 9.7421E+00  0.3246  0.0610 1.7870E-07
 12   0.0010271    140.31 9.2198E+00  0.3247  0.0888 2.0665E-07
 13   0.0012047    142.78 8.6872E+00  0.3249  0.1092 2.3818E-07
 14   0.0014129    145.49 8.1690E+00  0.3247  0.1179 2.7415E-07
 15   0.0016571    148.46 7.6993E+00  0.3245  0.1270 3.1509E-07
 16   0.0019435    151.64 7.3022E+00  0.3243  0.1328 3.6182E-07
 17   0.0022794    155.00 6.9795E+00  0.3240  0.1375 4.1518E-07
 18   0.0026734    158.41 6.7205E+00  0.3238  0.1364 4.7652E-07
 19   0.0031354    161.85 6.5148E+00  0.3233  0.1348 5.4706E-07
 20   0.0036774    165.43 6.3549E+00  0.3227  0.1372 6.2781E-07
 21   0.0043130    168.93 6.2303E+00  0.3220  0.1314 7.2116E-07
 22   0.0050584    172.29 6.1311E+00  0.3214  0.1234 8.2940E-07
 23   0.0059327    175.44 6.0516E+00  0.3208  0.1135 9.5533E-07
 24   0.0069581    178.42 5.9884E+00  0.3203  0.1059 1.1017E-06
 25   0.0081608    181.31 5.9370E+00  0.3197  0.1007 1.2715E-06
 26   0.0095713    184.20 5.8925E+00  0.3190  0.0991 1.4679E-06
 27   0.0112256    187.14 5.8502E+00  0.3184  0.0995 1.6946E-06
 28   0.0131658    190.09 5.8043E+00  0.3177  0.0981 1.9567E-06
 29   0.0154414    193.01 5.7468E+00  0.3171  0.0955 2.2604E-06
 30   0.0181103    195.98 5.6734E+00  0.3165  0.0959 2.6111E-06
 31   0.0212404    199.16 5.5849E+00  0.3159  0.1011 3.0139E-06
 32   0.0249116    202.56 5.4969E+00  0.3152  0.1062 3.4762E-06
 33   0.0292174    206.21 5.4565E+00  0.3145  0.1119 4.0062E-06
 34   0.0342673    210.03 5.6129E+00  0.3137  0.1152 4.6150E-06
 35   0.0401901    214.27 5.9921E+00  0.3129  0.1254 5.3093E-06
 36   0.0471365    219.74 6.1909E+00  0.3120  0.1582 6.0800E-06
 37   0.0552836    226.34 6.0981E+00  0.3108  0.1855 6.9323E-06
 38   0.0648388    234.47 5.9458E+00  0.3096  0.2213 7.8560E-06
 39   0.0760456    242.70 5.8346E+00  0.3084  0.2166 8.8991E-06
 40   0.0891893    250.68 5.7536E+00  0.3071  0.2028 1.0105E-05
 41   0.1046047    258.66 5.6905E+00  0.3061  0.1967 1.1486E-05
 42   0.1226846    266.69 5.6419E+00  0.3052  0.1916 1.3066E-05
 43   0.1438895    274.79 5.6051E+00  0.3044  0.1876 1.4872E-05
 44   0.1687593    283.05 5.5773E+00  0.3036  0.1858 1.6934E-05
 45   0.1979277    291.60 5.5555E+00  0.3029  0.1867 1.9278E-05
 46   0.2321375    300.60 5.5384E+00  0.3023  0.1906 2.1933E-05
 47   0.2722602    310.21 5.5247E+00  0.3017  0.1974 2.4927E-05
 48   0.3193176    320.60 5.5128E+00  0.3011  0.2068 2.8287E-05
 49   0.3745085    331.88 5.5018E+00  0.3007  0.2169 3.2048E-05
 50   0.4392386    344.34 5.4911E+00  0.3003  0.2311 3.6228E-05
 51   0.5151566    358.26 5.4793E+00  0.2998  0.2485 4.0839E-05
 52   0.6041962    375.13 8.4170E+03  0.2995  0.2886 4.5744E-05
 53   0.7086256    393.46 2.7318E+04  0.2992  0.2993 5.1150E-05
 54   0.8311044    412.67 5.3780E+04  0.2989  0.2990 5.7198E-05
 55   0.9747525    432.81 8.2904E+04  0.2987  0.2988 6.3963E-05
 56   1.1432288    453.91 1.0864E+05  0.2985  0.2986 7.1530E-05
 57   1.3408245    476.03 1.2503E+05  0.2984  0.2985 7.9995E-05
 58   1.5725727    499.22 1.2685E+05  0.2982  0.2983 8.9464E-05
 59   1.8443762    523.53 1.1250E+05  0.2981  0.2982 1.0006E-04
 60   2.1631583    549.00 8.4189E+04  0.2980  0.2980 1.1190E-04
 61   2.5370387    575.70 4.9325E+04  0.2978  0.2979 1.2516E-04
 62   2.9755405    603.68 1.5434E+04  0.2976  0.2977 1.3999E-04
 63   3.4898331    633.00 0.0000E+00  0.2973  0.2975 1.5658E-04
 64   4.0930160    663.72 5.6823E+00  0.2970  0.2972 1.7513E-04
 65   4.8004531    694.58 5.6764E+00  0.2967  0.2851 1.9627E-04
 66   5.6301636    727.69 5.6992E+00  0.2963  0.2921 2.1972E-04
 67   6.6032813    763.58 5.7242E+00  0.2957  0.3020 2.4558E-04
 68   7.7445927    802.61 5.7141E+00  0.2951  0.3127 2.7402E-04
 69   9.0831684    844.78 5.4199E+00  0.2942  0.3212 3.0534E-04
 70  10.6531036    890.55 5.7289E+00  0.2932  0.3310 3.3971E-04
 71  12.4943865    938.54 5.8804E+00  0.2920  0.3292 3.7804E-04
 72  14.6539168    987.48 5.9674E+00  0.2906  0.3188 4.2141E-04
 73  17.1867003   1036.44 6.0800E+00  0.2892  0.3035 4.7091E-04
 74  20.1572503   1084.64 6.1770E+00  0.2875  0.2851 5.2777E-04
 75  23.6412303   1131.55 6.2464E+00  0.2860  0.2656 5.9333E-04
 76  27.7273816   1177.23 6.2827E+00  0.2844  0.2482 6.6889E-04
 77  32.5197834   1222.23 6.3085E+00  0.2828  0.2353 7.5562E-04
 78  38.1405041   1267.27 6.3364E+00  0.2812  0.2270 8.5469E-04
 79  44.7327104   1312.95 6.3524E+00  0.2796  0.2221 9.6750E-04
 80  52.4643140   1359.89 6.3704E+00  0.2779  0.2203 1.0955E-03
 81  61.5322482   1408.56 6.3889E+00  0.2762  0.2206 1.2404E-03
 82  72.1674846   1459.43 6.3902E+00  0.2745  0.2225 1.4040E-03
 83  84.6409156   1512.91 6.4053E+00  0.2726  0.2257 1.5885E-03
 84  99.2702550   1569.24 6.4164E+00  0.2707  0.2293 1.7964E-03
 85 116.4281301   1628.90 6.4072E+00  0.2688  0.2341 2.0294E-03
 86 136.5515730   1692.70 6.3799E+00  0.2667  0.2410 2.2902E-03
 87 160.1531525   1762.21 1.7746E+05  0.2645  0.2524 2.5796E-03
 88 187.8340301   1837.80 5.1605E+05  0.2622  0.2635 2.9009E-03
 89 220.2992718   1915.89 8.6440E+05  0.2597  0.2610 3.2641E-03
 90 258.3758072   1996.50 1.2655E+06  0.2573  0.2585 3.6749E-03
 91 303.0334925   2079.71 2.8858E+06  0.2546  0.2561 4.1389E-03
