 900.  1780.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    306.91 1.0461E+03  0.0000  0.0000 1.6455E-08
  2   0.0002077    308.32 1.2229E+03  0.3016  0.0296 1.9129E-08
  3   0.0002425    309.88 1.4077E+03  0.3015  0.0324 2.2227E-08
  4   0.0002832    311.58 1.3685E+03  0.3014  0.0354 2.5815E-08
  5   0.0003307    313.42 1.2971E+03  0.3013  0.0380 2.9970E-08
  6   0.0003863    315.44 1.2335E+03  0.3012  0.0414 3.4775E-08
  7   0.0004511    317.69 1.1763E+03  0.3011  0.0458 4.0323E-08
  8   0.0005268    320.18 1.1247E+03  0.3010  0.0503 4.6724E-08
  9   0.0006152    322.90 1.0784E+03  0.3009  0.0544 5.4106E-08
 10   0.0007184    325.81 1.0367E+03  0.3008  0.0579 6.2621E-08
 11   0.0008390    328.90 9.9942E+02  0.3007  0.0609 7.2443E-08
 12   0.0009797    332.16 9.6606E+02  0.3005  0.0636 8.3770E-08
 13   0.0011442    335.59 9.3650E+02  0.3004  0.0662 9.6828E-08
 14   0.0013362    339.15 9.1056E+02  0.3003  0.0679 1.1189E-07
 15   0.0015604    342.79 8.8791E+02  0.3002  0.0689 1.2928E-07
 16   0.0018223    346.52 8.6821E+02  0.3001  0.0698 1.4935E-07
 17   0.0021281    350.35 8.5114E+02  0.2999  0.0707 1.7251E-07
 18   0.0024852    354.26 8.3641E+02  0.2998  0.0716 1.9923E-07
 19   0.0029022    358.26 8.2373E+02  0.2997  0.0724 2.3007E-07
 20   0.0033893    362.35 8.1285E+02  0.2996  0.0732 2.6564E-07
 21   0.0039580    366.53 8.0351E+02  0.2995  0.0739 3.0668E-07
 22   0.0046223    370.79 7.9547E+02  0.2995  0.0745 3.5403E-07
 23   0.0053979    375.13 7.8850E+02  0.2994  0.0749 4.0866E-07
 24   0.0063038    379.53 7.8237E+02  0.2993  0.0752 4.7170E-07
 25   0.0073617    384.00 7.7695E+02  0.2992  0.0754 5.4446E-07
 26   0.0085971    388.54 7.7211E+02  0.2991  0.0758 6.2840E-07
 27   0.0100398    393.19 7.6780E+02  0.2991  0.0768 7.2518E-07
 28   0.0117246    397.96 7.6399E+02  0.2990  0.0776 8.3673E-07
 29   0.0136922    402.77 7.6065E+02  0.2989  0.0775 9.6546E-07
 30   0.0159899    407.62 7.5774E+02  0.2989  0.0771 1.1141E-06
 31   0.0186732    412.54 7.5521E+02  0.2988  0.0774 1.2855E-06
 32   0.0218069    417.60 7.5304E+02  0.2988  0.0786 1.4830E-06
 33   0.0254664    422.86 7.5118E+02  0.2987  0.0808 1.7103E-06
 34   0.0297401    428.45 7.4959E+02  0.2987  0.0846 1.9714E-06
 35   0.0347309    434.40 7.4825E+02  0.2986  0.0889 2.2707E-06
 36   0.0405592    440.65 7.4711E+02  0.2986  0.0922 2.6140E-06
 37   0.0473657    447.22 7.4615E+02  0.2985  0.0954 3.0078E-06
 38   0.0553144    454.14 7.4534E+02  0.2985  0.0990 3.4590E-06
 39   0.0645969    461.45 7.4466E+02  0.2984  0.1030 3.9754E-06
 40   0.0754372    469.23 7.4408E+02  0.2984  0.1077 4.5657E-06
 41   0.0880967    477.53 7.4360E+02  0.2983  0.1131 5.2392E-06
 42   0.1028807    486.54 7.4320E+02  0.2983  0.1205 6.0053E-06
 43   0.1201456    496.19 7.4288E+02  0.2982  0.1266 6.8765E-06
 44   0.1403078    506.41 7.4262E+02  0.2982  0.1315 7.8682E-06
 45   0.1638535    517.22 7.4242E+02  0.2981  0.1362 8.9964E-06
 46   0.1913506    528.70 7.4226E+02  0.2980  0.1415 1.0278E-05
 47   0.2234621    540.97 7.4213E+02  0.2980  0.1478 1.1731E-05
 48   0.2609623    554.14 7.4203E+02  0.2979  0.1551 1.3374E-05
 49   0.3047557    568.42 7.4196E+02  0.2978  0.1640 1.5226E-05
 50   0.3558982    583.68 7.4190E+02  0.2977  0.1707 1.7316E-05
 51   0.4156232    599.74 7.4186E+02  0.2976  0.1749 1.9680E-05
 52   0.4853709    616.69 7.4183E+02  0.2974  0.1797 2.2350E-05
 53   0.5668234    634.69 7.4180E+02  0.2973  0.1854 2.5361E-05
 54   0.6619448    653.83 7.4178E+02  0.2971  0.1916 2.8749E-05
 55   0.7730289    674.19 7.4177E+02  0.2968  0.1976 3.2561E-05
 56   0.9027547    695.76 7.4177E+02  0.2966  0.2029 3.6847E-05
 57   1.0542503    718.55 7.4177E+02  0.2963  0.2078 4.1665E-05
 58   1.2311692    742.35 7.4179E+02  0.2959  0.2100 4.7096E-05
 59   1.4377777    767.24 7.4181E+02  0.2955  0.2126 5.3215E-05
 60   1.6790581    793.31 7.4183E+02  0.2951  0.2154 6.0103E-05
 61   1.9608290    820.68 7.4188E+02  0.2946  0.2186 6.7848E-05
 62   2.2898853    849.49 7.4193E+02  0.2939  0.2224 7.6548E-05
 63   2.6741620    879.91 7.4199E+02  0.2933  0.2268 8.6303E-05
 64   3.1229261    912.15 7.4209E+02  0.2925  0.2319 9.7225E-05
 65   3.6469995    946.24 7.4219E+02  0.2916  0.2366 1.0945E-04
 66   4.2590202    982.42 7.4234E+02  0.2906  0.2419 1.2311E-04
 67   4.9737471   1021.00 7.4246E+02  0.2895  0.2483 1.3834E-04
 68   5.8084157   1062.43 7.4251E+02  0.2882  0.2564 1.5525E-04
 69   6.7831542   1106.56 7.4246E+02  0.2868  0.2623 1.7407E-04
 70   7.9214682   1153.14 7.4215E+02  0.2853  0.2657 1.9507E-04
 71   9.2508082   1201.38 7.4177E+02  0.2836  0.2642 2.1865E-04
 72  10.8032313   1250.70 7.4117E+02  0.2819  0.2593 2.4528E-04
 73  12.6161740   1299.29 7.4081E+02  0.2801  0.2457 2.7568E-04
 74  14.7333554   1346.48 7.4073E+02  0.2784  0.2300 3.1060E-04
 75  17.2058313   1392.41 7.4076E+02  0.2767  0.2162 3.5070E-04
 76  20.0932254   1437.69 7.4087E+02  0.2751  0.2062 3.9663E-04
 77  23.4651671   1483.12 7.4100E+02  0.2735  0.2006 4.4903E-04
 78  27.4029707   1529.59 7.4122E+02  0.2719  0.1989 5.0853E-04
 79  32.0015963   1577.69 7.4159E+02  0.2703  0.1996 5.7576E-04
 80  37.3719395   1626.81 7.4220E+02  0.2686  0.1976 6.5188E-04
 81  43.6435061   1678.17 7.4332E+02  0.2669  0.2003 7.3784E-04
 82  50.9675348   1733.71 7.4572E+02  0.2651  0.2099 8.3401E-04
 83  59.5206443   1796.45 1.0122E+06  0.2632  0.2291 9.4004E-04
 84  69.5090926   1871.00 5.3473E+06  0.2608  0.2621 1.0544E-03
 85  81.1737509   1947.86 1.1285E+07  0.2582  0.2595 1.1831E-03
 86  94.7959121   2027.09 1.8377E+07  0.2557  0.2570 1.3282E-03
 87 110.7040744   2108.65 2.3538E+07  0.2526  0.2543 1.4908E-03
 88 129.2818626   2192.46 2.7807E+07  0.2497  0.2512 1.6744E-03
 89 150.9772797   2278.59 3.0338E+07  0.2469  0.2484 1.8818E-03
 90 176.3135100   2366.91 3.1830E+07  0.2430  0.2451 2.1157E-03
 91 205.9015361   2457.24 3.7193E+07  0.2394  0.2414 2.3803E-03
