 425.  1000.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    112.00 1.6497E+00  0.0000  0.0000 4.4812E-08
  2   0.0002091    111.56 2.0146E+00  0.3175 -0.0244 5.2907E-08
  3   0.0002458    109.94 2.5534E+00  0.3168 -0.0901 6.3096E-08
  4   0.0003398    110.10 2.5479E+00  0.3162  0.0043 8.7096E-08
  5   0.0003995    110.36 2.4683E+00  0.3164  0.0147 1.0215E-07
  6   0.0004697    110.75 2.4068E+00  0.3166  0.0221 1.1966E-07
  7   0.0005522    111.19 2.3525E+00  0.3169  0.0243 1.4013E-07
  8   0.0006493    111.72 2.2995E+00  0.3173  0.0296 1.6397E-07
  9   0.0007634    112.23 2.2438E+00  0.3176  0.0280 1.9191E-07
 10   0.0008975    113.07 2.1832E+00  0.3180  0.0457 2.2397E-07
 11   0.0010552    113.34 2.0625E+00  0.3182  0.0152 2.6267E-07
 12   0.0014586    116.10 1.9252E+00  0.3188  0.0743 3.5450E-07
 13   0.0017150    117.77 1.7808E+00  0.3197  0.0878 4.1099E-07
 14   0.0020163    122.20 1.6260E+00  0.3209  0.2285 4.6580E-07
 15   0.0023706    127.48 1.5012E+00  0.3228  0.2609 5.2499E-07
 16   0.0027872    132.36 1.4074E+00  0.3237  0.2325 5.9441E-07
 17   0.0032769    137.09 1.3368E+00  0.3242  0.2165 6.7479E-07
 18   0.0038528    141.61 1.2854E+00  0.3248  0.2008 7.6800E-07
 19   0.0045298    146.02 1.2489E+00  0.3248  0.1893 8.7570E-07
 20   0.0053257    150.25 1.2222E+00  0.3244  0.1763 1.0006E-06
 21   0.0062616    154.23 1.2011E+00  0.3241  0.1617 1.1461E-06
 22   0.0073618    158.03 1.1841E+00  0.3238  0.1501 1.3152E-06
 23   0.0086554    161.58 1.1705E+00  0.3234  0.1375 1.5123E-06
 24   0.0101764    164.94 1.1598E+00  0.3227  0.1270 1.7421E-06
 25   0.0119646    168.26 1.1513E+00  0.3221  0.1230 2.0082E-06
 26   0.0140670    171.68 1.1448E+00  0.3215  0.1242 2.3143E-06
 27   0.0165388    175.05 1.1400E+00  0.3209  0.1202 2.6687E-06
 28   0.0194450    178.29 1.1368E+00  0.3203  0.1132 3.0808E-06
 29   0.0228619    181.47 1.1349E+00  0.3197  0.1093 3.5589E-06
 30   0.0268792    184.66 1.1344E+00  0.3189  0.1077 4.1120E-06
 31   0.0316023    187.91 1.1358E+00  0.3182  0.1078 4.7510E-06
 32   0.0371555    191.08 1.1405E+00  0.3176  0.1035 5.4930E-06
 33   0.0436844    194.27 1.1486E+00  0.3169  0.1022 6.3526E-06
 34   0.0513607    197.64 1.1585E+00  0.3162  0.1063 7.3417E-06
 35   0.0603857    201.24 1.1684E+00  0.3155  0.1113 8.4782E-06
 36   0.0709967    205.01 1.1757E+00  0.3147  0.1148 9.7855E-06
 37   0.0834722    208.91 1.1701E+00  0.3140  0.1164 1.1292E-05
 38   0.0981399    212.93 1.1228E+00  0.3132  0.1179 1.3029E-05
 39   0.1153850    217.19 9.9801E-01  0.3124  0.1223 1.5023E-05
 40   0.1356603    221.55 8.1083E-01  0.3115  0.1227 1.7324E-05
 41   0.1594985    226.67 7.8848E-01  0.3107  0.1411 1.9926E-05
 42   0.1875255    233.36 9.8166E-01  0.3097  0.1798 2.2789E-05
 43   0.2204774    242.73 1.1306E+00  0.3085  0.2431 2.5804E-05
 44   0.2592196    252.73 1.2118E+00  0.3070  0.2494 2.9131E-05
 45   0.3047696    262.21 1.2577E+00  0.3058  0.2275 3.3012E-05
 46   0.3583235    271.47 1.2827E+00  0.3048  0.2142 3.7490E-05
 47   0.4212880    280.85 1.2958E+00  0.3038  0.2099 4.2604E-05
 48   0.4953165    290.66 1.3018E+00  0.3030  0.2120 4.8400E-05
 49   0.5823532    301.16 1.3039E+00  0.3023  0.2193 5.4918E-05
 50   0.6846841    312.73 1.3041E+00  0.3016  0.2328 6.2180E-05
 51   0.8049964    325.45 0.0000E+00  0.3010  0.2464 7.0248E-05
 52   0.9464500    341.69 6.7335E+03  0.3004  0.3007 7.8668E-05
 53   1.1127598    358.70 2.1743E+04  0.2999  0.3002 8.8105E-05
 54   1.3082934    376.53 4.2996E+04  0.2995  0.2996 9.8682E-05
 55   1.5381861    395.22 6.7812E+04  0.2991  0.2993 1.1053E-04
 56   1.8084754    414.82 9.1641E+04  0.2989  0.2990 1.2382E-04
 57   2.1262599    435.38 1.0887E+05  0.2987  0.2988 1.3870E-04
 58   2.4998852    456.94 1.1468E+05  0.2985  0.2986 1.5538E-04
 59   2.9391639    479.56 1.0509E+05  0.2984  0.2984 1.7407E-04
 60   3.4556323    503.28 8.0992E+04  0.2982  0.2983 1.9501E-04
 61   4.0628544    528.17 4.8863E+04  0.2981  0.2982 2.1847E-04
 62   4.7767772    554.27 1.6586E+04  0.2979  0.2980 2.4476E-04
 63   5.6161503    581.65 0.0000E+00  0.2978  0.2978 2.7422E-04
 64   6.6030175    610.36 1.2504E+00  0.2975  0.2976 3.0724E-04
 65   7.7632966    639.22 5.8785E+03  0.2973  0.2854 3.4492E-04
 66   9.1274594    670.72 4.6677E+04  0.2970  0.2971 3.8649E-04
 67  10.7313322    703.73 1.0570E+05  0.2966  0.2968 4.3309E-04
 68  12.6170368    738.32 1.7460E+05  0.2961  0.2964 4.8533E-04
 69  14.8340965    774.53 2.4212E+05  0.2955  0.2958 5.4391E-04
 70  17.4407368    812.45 3.0116E+05  0.2949  0.2952 6.0964E-04
 71  20.5054148    852.11 3.8339E+05  0.2940  0.2944 6.8339E-04
 72  24.1086165    893.58 4.0067E+05  0.2931  0.2935 7.6620E-04
 73  28.3449711    936.92 3.7735E+05  0.2920  0.2926 8.5917E-04
 74  33.3257360    982.16 3.1723E+05  0.2907  0.2913 9.6360E-04
 75  39.1817184   1029.38 2.3189E+05  0.2894  0.2901 1.0809E-03
 76  46.0667113   1078.61 1.2693E+05  0.2878  0.2886 1.2129E-03
 77  54.1615319   1129.89 1.8783E+04  0.2861  0.2870 1.3613E-03
 78  63.6787704   1183.30 5.9246E-01  0.2843  0.2853 1.5283E-03
 79  74.8683736   1235.40 7.5951E-01  0.2824  0.2662 1.7211E-03
 80  88.0242086   1286.73 7.5021E-01  0.2807  0.2515 1.9428E-03
 81 103.4917806   1338.28 7.3051E-01  0.2788  0.2427 2.1962E-03
 82 121.6773069   1391.05 7.2536E-01  0.2769  0.2389 2.4841E-03
 83 143.0583854   1445.58 7.0059E-01  0.2750  0.2375 2.8103E-03
 84 168.1965367   1502.38 6.7826E-01  0.2730  0.2381 3.1792E-03
 85 197.7519520   1561.72 6.6775E-01  0.2711  0.2393 3.5956E-03
