1800.   562.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    687.18 5.1399E+04  0.0000  0.0000 7.3390E-09
  2   0.0002040    691.74 5.2417E+04  0.2965  0.0480 8.3651E-09
  3   0.0002341    696.75 5.3059E+04  0.2965  0.0525 9.5292E-09
  4   0.0002686    702.18 4.8323E+04  0.2964  0.0565 1.0850E-08
  5   0.0003082    708.21 4.2511E+04  0.2964  0.0622 1.2344E-08
  6   0.0003536    714.91 3.6583E+04  0.2963  0.0685 1.4030E-08
  7   0.0004057    722.15 3.0546E+04  0.2962  0.0733 1.5937E-08
  8   0.0004655    729.77 2.4508E+04  0.2960  0.0763 1.8096E-08
  9   0.0005342    737.65 1.8560E+04  0.2959  0.0781 2.0543E-08
 10   0.0006129    745.67 1.2637E+04  0.2958  0.0786 2.3318E-08
 11   0.0007032    753.70 6.6144E+03  0.2956  0.0779 2.6472E-08
 12   0.0008069    761.68 3.1368E+02  0.2955  0.0766 3.0057E-08
 13   0.0009258    769.58 0.0000E+00  0.2953  0.0751 3.4134E-08
 14   0.0010622    777.48 0.0000E+00  0.2952  0.0743 3.8764E-08
 15   0.0012188    785.50 0.0000E+00  0.2951  0.0746 4.4018E-08
 16   0.0013984    793.62 0.0000E+00  0.2950  0.0749 4.9987E-08
 17   0.0016045    801.86 0.0000E+00  0.2948  0.0750 5.6768E-08
 18   0.0018410    810.16 0.0000E+00  0.2946  0.0750 6.4473E-08
 19   0.0021124    818.51 0.0000E+00  0.2944  0.0746 7.3227E-08
 20   0.0024237    826.88 0.0000E+00  0.2942  0.0740 8.3178E-08
 21   0.0027809    835.26 0.0000E+00  0.2940  0.0733 9.4487E-08
 22   0.0031908    843.63 0.0000E+00  0.2938  0.0726 1.0733E-07
 23   0.0036611    852.10 0.0000E+00  0.2936  0.0726 1.2191E-07
 24   0.0042007    860.66 0.0000E+00  0.2934  0.0728 1.3848E-07
 25   0.0048198    869.30 0.0000E+00  0.2932  0.0726 1.5730E-07
 26   0.0055301    877.91 0.0000E+00  0.2931  0.0717 1.7871E-07
 27   0.0063452    886.51 0.0000E+00  0.2929  0.0708 2.0306E-07
 28   0.0072804    895.13 0.0000E+00  0.2927  0.0704 2.3076E-07
 29   0.0083534    903.79 0.0000E+00  0.2924  0.0700 2.6224E-07
 30   0.0095846    912.47 0.0000E+00  0.2922  0.0695 2.9805E-07
 31   0.0109972    921.12 0.0000E+00  0.2919  0.0686 3.3876E-07
 32   0.0126181    929.92 0.0000E+00  0.2917  0.0692 3.8500E-07
 33   0.0144778    938.92 0.0000E+00  0.2914  0.0701 4.3751E-07
 34   0.0166116    948.10 0.0000E+00  0.2911  0.0707 4.9713E-07
 35   0.0190599    957.43 0.0000E+00  0.2909  0.0713 5.6484E-07
 36   0.0218691    966.91 0.0000E+00  0.2906  0.0717 6.4174E-07
 37   0.0250923    976.54 0.0000E+00  0.2903  0.0721 7.2907E-07
 38   0.0287905    986.27 0.0000E+00  0.2901  0.0721 8.2827E-07
 39   0.0330338    995.95 0.0000E+00  0.2898  0.0710 9.4104E-07
 40   0.0379026   1006.07 0.0000E+00  0.2895  0.0735 1.0688E-06
 41   0.0434888   1016.93 0.0000E+00  0.2892  0.0781 1.2133E-06
 42   0.0498985   1028.53 0.0000E+00  0.2888  0.0825 1.3764E-06
 43   0.0572528   1040.88 0.0000E+00  0.2884  0.0868 1.5606E-06
 44   0.0656911   1053.96 0.0000E+00  0.2880  0.0908 1.7684E-06
 45   0.0753730   1067.73 0.0000E+00  0.2875  0.0944 2.0029E-06
 46   0.0864819   1082.15 0.0000E+00  0.2871  0.0976 2.2675E-06
 47   0.0992281   1097.12 0.0000E+00  0.2866  0.0999 2.5662E-06
 48   0.1138529   1112.93 0.0000E+00  0.2861  0.1041 2.9025E-06
 49   0.1306332   1129.93 0.0000E+00  0.2856  0.1103 3.2801E-06
 50   0.1498866   1148.09 0.0000E+00  0.2849  0.1160 3.7040E-06
 51   0.1719778   1167.37 0.0000E+00  0.2842  0.1211 4.1798E-06
 52   0.1973249   1187.76 0.0000E+00  0.2835  0.1260 4.7135E-06
 53   0.2264077   1209.30 0.0000E+00  0.2828  0.1307 5.3119E-06
 54   0.2597770   1232.19 0.0000E+00  0.2820  0.1364 5.9816E-06
 55   0.2980644   1256.77 0.0000E+00  0.2812  0.1437 6.7291E-06
 56   0.3419949   1283.62 0.0000E+00  0.2803  0.1538 7.5591E-06
 57   0.3924000   1313.03 0.0000E+00  0.2792  0.1648 8.4788E-06
 58   0.4502342   1344.95 0.0000E+00  0.2781  0.1747 9.4977E-06
 59   0.5165923   1379.39 0.0000E+00  0.2769  0.1839 1.0625E-05
 60   0.5927306   1416.46 0.0000E+00  0.2756  0.1929 1.1872E-05
 61   0.6800907   1456.28 0.0000E+00  0.2741  0.2017 1.3250E-05
 62   0.7803263   1499.20 0.0000E+00  0.2725  0.2113 1.4768E-05
 63   0.8953353   1549.38 0.0000E+00  0.2707  0.2395 1.6396E-05
 64   1.0272950   1607.94 3.7111E+06  0.2688  0.2698 1.8130E-05
 65   1.1787036   1668.18 1.0129E+07  0.2660  0.2675 2.0057E-05
 66   1.3524277   1730.01 1.8595E+07  0.2633  0.2647 2.2196E-05
 67   1.5517562   1793.51 3.0535E+07  0.2608  0.2622 2.4572E-05
 68   1.7804630   1858.59 4.7390E+07  0.2570  0.2592 2.7214E-05
 69   2.0428778   1924.95 6.9876E+07  0.2530  0.2552 3.0155E-05
 70   2.3439689   1992.66 9.7268E+07  0.2494  0.2515 3.3423E-05
 71   2.6894365   2061.81 1.2778E+08  0.2446  0.2481 3.7057E-05
 72   3.0858210   2131.52 1.6137E+08  0.2385  0.2419 4.1114E-05
 73   3.5406270   2201.89 1.9935E+08  0.2331  0.2362 4.5646E-05
 74   4.0624650   2273.03 2.4113E+08  0.2283  0.2313 5.0703E-05
 75   4.6612144   2344.44 2.8543E+08  0.2204  0.2250 5.6361E-05
 76   5.3482109   2415.62 3.2963E+08  0.2132  0.2175 6.2704E-05
 77   6.1364609   2486.72 3.7172E+08  0.2069  0.2110 6.9813E-05
 78   7.0408877   2557.87 4.1065E+08  0.2011  0.2052 7.7777E-05
 79   8.0786141   2628.68 4.4487E+08  0.1940  0.1986 8.6720E-05
 80   9.2692866   2698.96 4.7339E+08  0.1876  0.1919 9.6780E-05
 81  10.6354473   2768.85 4.9663E+08  0.1818  0.1859 1.0805E-04
 82  12.2029605   2838.39 5.1512E+08  0.1765  0.1804 1.2067E-04
 83  14.0015028   2907.73 5.2989E+08  0.1719  0.1756 1.3482E-04
 84  16.0651247   2976.97 5.4192E+08  0.1676  0.1712 1.5067E-04
 85  18.4328949   3046.07 5.5178E+08  0.1635  0.1669 1.6851E-04
 86  21.1496407   3115.05 5.5984E+08  0.1596  0.1629 1.8856E-04
 87  24.2667961   3183.95 5.6635E+08  0.1559  0.1591 2.1110E-04
 88  27.8433757   3253.01 5.7157E+08  0.1537  0.1561 2.3648E-04
