 425.    10.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    139.98 1.4671E+02  0.0000  0.0000 3.5857E-08
  2   0.0002113    141.10 1.6685E+02  0.3249  0.0460 4.2276E-08
  3   0.0002512    142.57 2.0108E+02  0.3249  0.0599 4.9741E-08
  4   0.0002985    144.38 2.5543E+02  0.3248  0.0732 5.8367E-08
  5   0.0003547    146.56 2.2192E+02  0.3246  0.0868 6.8328E-08
  6   0.0004216    149.15 2.0080E+02  0.3244  0.1013 7.9810E-08
  7   0.0005010    151.95 1.8824E+02  0.3242  0.1081 9.3095E-08
  8   0.0005954    154.72 1.7907E+02  0.3240  0.1046 1.0867E-07
  9   0.0007076    157.37 1.7202E+02  0.3238  0.0981 1.2699E-07
 10   0.0008410    160.29 1.6639E+02  0.3236  0.1065 1.4821E-07
 11   0.0009994    163.85 1.6188E+02  0.3229  0.1273 1.7232E-07
 12   0.0011878    167.71 1.5913E+02  0.3223  0.1351 2.0007E-07
 13   0.0013116    169.70 1.5704E+02  0.3217  0.1190 2.1833E-07
 14   0.0015005    172.54 1.5523E+02  0.3213  0.1231 2.4568E-07
 15   0.0016776    174.62 1.5343E+02  0.3209  0.1075 2.7141E-07
 16   0.0019937    177.99 1.5171E+02  0.3204  0.1109 3.1644E-07
 17   0.0023694    181.23 1.5035E+02  0.3197  0.1043 3.6938E-07
 18   0.0028159    184.61 1.4928E+02  0.3190  0.1071 4.3100E-07
 19   0.0033465    188.23 1.4858E+02  0.3182  0.1124 5.0245E-07
 20   0.0039771    191.97 1.4813E+02  0.3174  0.1139 5.8566E-07
 21   0.0047265    196.32 1.4747E+02  0.3166  0.1299 6.8095E-07
 22   0.0056172    201.63 1.4647E+02  0.3156  0.1546 7.8876E-07
 23   0.0066756    208.64 1.4578E+02  0.3143  0.1981 9.0778E-07
 24   0.0079336    218.37 1.4543E+02  0.3127  0.2638 1.0319E-06
 25   0.0094285    228.09 1.4519E+02  0.3108  0.2524 1.1741E-06
 26   0.0112052    237.40 1.4502E+02  0.3093  0.2316 1.3406E-06
 27   0.0133167    246.62 1.4490E+02  0.3078  0.2208 1.5336E-06
 28   0.0158260    255.94 1.4481E+02  0.3065  0.2149 1.7562E-06
 29   0.0188082    265.42 1.4475E+02  0.3055  0.2106 2.0126E-06
 30   0.0223523    275.23 1.4470E+02  0.3044  0.2102 2.3066E-06
 31   0.0265643    285.57 1.4466E+02  0.3034  0.2137 2.6420E-06
 32   0.0315700    296.82 1.4462E+02  0.3026  0.2239 3.0207E-06
 33   0.0375189    309.19 1.4460E+02  0.3019  0.2365 3.4463E-06
 34   0.0445889    323.76 2.8894E+03  0.3011  0.2668 3.9114E-06
 35   0.0529910    341.02 1.4933E+04  0.3005  0.3008 4.4132E-06
 36   0.0629764    359.16 3.8115E+04  0.2999  0.3002 4.9799E-06
 37   0.0748435    378.23 7.3633E+04  0.2995  0.2996 5.6199E-06
 38   0.0889467    398.28 1.2042E+05  0.2991  0.2993 6.3426E-06
 39   0.1057074    419.38 1.7383E+05  0.2988  0.2989 7.1586E-06
 40   0.1256265    441.57 2.2755E+05  0.2986  0.2987 8.0799E-06
 41   0.1492991    464.93 2.7409E+05  0.2985  0.2985 9.1200E-06
 42   0.1774324    489.51 3.0803E+05  0.2983  0.2984 1.0294E-05
 43   0.2108671    515.37 3.2941E+05  0.2982  0.2982 1.1620E-05
 44   0.2506020    542.58 3.4556E+05  0.2980  0.2981 1.3116E-05
 45   0.2978245    571.22 3.6120E+05  0.2978  0.2979 1.4807E-05
 46   0.3539454    601.35 3.8672E+05  0.2976  0.2977 1.6714E-05
 47   0.4206415    633.04 4.3702E+05  0.2974  0.2975 1.8869E-05
 48   0.4999055    666.37 5.1390E+05  0.2970  0.2972 2.1303E-05
 49   0.5941057    701.41 6.1080E+05  0.2966  0.2968 2.4053E-05
 50   0.7060567    738.23 7.1538E+05  0.2961  0.2964 2.7159E-05
 51   0.8391032    776.91 8.1115E+05  0.2955  0.2958 3.0670E-05
 52   0.9972205    817.53 8.8286E+05  0.2948  0.2952 3.4639E-05
 53   1.1851328    860.14 9.3530E+05  0.2938  0.2943 3.9127E-05
 54   1.4084546    904.82 9.4558E+05  0.2929  0.2934 4.4204E-05
 55   1.6738583    951.65 9.2093E+05  0.2916  0.2923 4.9951E-05
 56   1.9892735   1000.66 8.6752E+05  0.2902  0.2909 5.6451E-05
 57   2.3641244   1051.95 7.8554E+05  0.2887  0.2896 6.3816E-05
 58   2.8096107   1105.54 6.7463E+05  0.2869  0.2878 7.2163E-05
 59   3.3390427   1161.52 5.1008E+05  0.2852  0.2861 8.1621E-05
 60   3.9682388   1219.91 2.9473E+05  0.2831  0.2841 9.2325E-05
 61   4.7159981   1280.79 8.0074E+04  0.2810  0.2821 1.0447E-04
 62   5.6046623   1344.20 1.4380E+02  0.2787  0.2799 1.1829E-04
 63   6.6607828   1406.36 1.4411E+02  0.2765  0.2619 1.3437E-04
 64   7.9159146   1467.81 1.4415E+02  0.2743  0.2477 1.5302E-04
 65   9.4075584   1530.74 1.4416E+02  0.2720  0.2431 1.7440E-04
 66  11.1802817   1595.87 1.4417E+02  0.2698  0.2414 1.9878E-04
 67  13.2870500   1667.20 1.1469E+05  0.2674  0.2533 2.2611E-04
 68  15.7908095   1745.58 4.3664E+05  0.2647  0.2661 2.5670E-04
 69  18.7663676   1826.80 7.6340E+05  0.2620  0.2634 2.9159E-04
 70  22.3026281   1910.80 1.0654E+06  0.2587  0.2604 3.3142E-04
 71  26.5052477   1997.56 1.3369E+06  0.2556  0.2572 3.7681E-04
 72  31.4997924   2087.16 1.5231E+06  0.2518  0.2542 4.2873E-04
 73  37.4354894   2179.17 1.5940E+06  0.2477  0.2499 4.8810E-04
 74  44.4896859   2273.73 1.6449E+06  0.2439  0.2460 5.5587E-04
 75  52.8731474   2370.58 1.6810E+06  0.2385  0.2416 6.3346E-04
 76  62.8363554   2469.30 1.7104E+06  0.2334  0.2363 7.2240E-04
 77  74.6769912   2570.04 1.7364E+06  0.2287  0.2316 8.2442E-04
 78  88.7488299   2672.29 1.7582E+06  0.2221  0.2260 9.4169E-04
 79 105.4723105   2775.76 1.7761E+06  0.2165  0.2201 1.0763E-03
 80 125.3470981   2880.63 1.7910E+06  0.2113  0.2148 1.2307E-03
 81 148.9670125   2986.56 1.8033E+06  0.2052  0.2092 1.4091E-03
 82 177.0377708   3093.40 1.8133E+06  0.1999  0.2036 1.6130E-03
 83 210.3980724   3201.26 1.8215E+06  0.1950  0.1985 1.8496E-03
 84 250.0446581   3310.33 1.8281E+06  0.1905  0.1941 2.1213E-03
