1700.    10.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    802.74 6.0422E+05  0.0000  0.0000 6.2840E-09
  2   0.0001959    805.04 6.3090E+05  0.2947  0.0295 6.9040E-09
  3   0.0002379    811.57 6.6815E+05  0.2945  0.0416 8.3168E-09
  4   0.0002621    815.38 7.0392E+05  0.2944  0.0483 9.1201E-09
  5   0.0002888    819.46 6.7179E+05  0.2943  0.0515 9.9991E-09
  6   0.0003506    828.22 6.5373E+05  0.2942  0.0548 1.2011E-08
  7   0.0003864    832.94 6.4488E+05  0.2940  0.0585 1.3162E-08
  8   0.0004257    837.82 6.3766E+05  0.2939  0.0603 1.4416E-08
  9   0.0004691    842.86 6.3159E+05  0.2938  0.0618 1.5791E-08
 10   0.0005169    848.03 6.2637E+05  0.2937  0.0630 1.7294E-08
 11   0.0005695    853.30 6.2182E+05  0.2936  0.0640 1.8937E-08
 12   0.0006275    858.68 6.1781E+05  0.2934  0.0647 2.0735E-08
 13   0.0006914    864.13 6.1423E+05  0.2933  0.0653 2.2702E-08
 14   0.0007618    869.64 6.1101E+05  0.2932  0.0656 2.4855E-08
 15   0.0008394    875.22 6.0810E+05  0.2931  0.0659 2.7212E-08
 16   0.0009249    880.86 6.0546E+05  0.2930  0.0662 2.9791E-08
 17   0.0010191    886.61 6.0302E+05  0.2928  0.0670 3.2613E-08
 18   0.0011229    892.59 5.9960E+05  0.2927  0.0694 3.5693E-08
 19   0.0013633    904.91 5.9667E+05  0.2924  0.0707 4.2744E-08
 20   0.0015022    911.18 5.9479E+05  0.2922  0.0711 4.6775E-08
 21   0.0016552    917.67 5.9301E+05  0.2920  0.0732 5.1175E-08
 22   0.0018238    924.29 5.9132E+05  0.2918  0.0741 5.5984E-08
 23   0.0020096    931.06 5.8971E+05  0.2916  0.0752 6.1239E-08
 24   0.0022143    937.99 5.8818E+05  0.2914  0.0765 6.6978E-08
 25   0.0024398    945.12 5.8672E+05  0.2912  0.0780 7.3243E-08
 26   0.0026883    952.48 5.8548E+05  0.2910  0.0800 8.0079E-08
 27   0.0029021    958.43 5.8426E+05  0.2908  0.0814 8.5911E-08
 28   0.0032038    966.54 5.8301E+05  0.2906  0.0852 9.4046E-08
 29   0.0035062    974.32 5.8193E+05  0.2904  0.0888 1.0210E-07
 30   0.0038000    981.56 5.8097E+05  0.2902  0.0920 1.0984E-07
 31   0.0041025    988.72 5.8010E+05  0.2900  0.0950 1.1772E-07
 32   0.0044061    995.64 5.7933E+05  0.2898  0.0976 1.2556E-07
 33   0.0047108   1002.34 5.7854E+05  0.2896  0.1003 1.3334E-07
 34   0.0051000   1010.60 5.7756E+05  0.2894  0.1034 1.4318E-07
 35   0.0057008   1022.73 5.7662E+05  0.2890  0.1071 1.5815E-07
 36   0.0062408   1032.93 5.7596E+05  0.2886  0.1097 1.7142E-07
 37   0.0066357   1040.04 5.7543E+05  0.2883  0.1117 1.8102E-07
 38   0.0070912   1047.96 5.7479E+05  0.2881  0.1143 1.9198E-07
 39   0.0078134   1059.96 5.7411E+05  0.2877  0.1174 2.0914E-07
 40   0.0086093   1072.36 5.7348E+05  0.2873  0.1199 2.2778E-07
 41   0.0094862   1085.21 5.7291E+05  0.2869  0.1228 2.4801E-07
 42   0.0104524   1098.54 5.7240E+05  0.2865  0.1259 2.6995E-07
 43   0.0115170   1112.45 5.7193E+05  0.2861  0.1297 2.9373E-07
 44   0.0126900   1127.05 5.7128E+05  0.2856  0.1344 3.1945E-07
 45   0.0154067   1158.12 5.7075E+05  0.2848  0.1402 3.7744E-07
 46   0.0169760   1174.38 5.7042E+05  0.2839  0.1437 4.1013E-07
 47   0.0187051   1191.84 5.7012E+05  0.2833  0.1522 4.4528E-07
 48   0.0206103   1210.32 5.6984E+05  0.2826  0.1586 4.8314E-07
 49   0.0227095   1229.92 5.6958E+05  0.2820  0.1657 5.2387E-07
 50   0.0250226   1250.78 5.6935E+05  0.2813  0.1734 5.6760E-07
 51   0.0275712   1273.08 5.6913E+05  0.2805  0.1821 6.1445E-07
 52   0.0303795   1296.98 5.6893E+05  0.2795  0.1918 6.6456E-07
 53   0.0334737   1322.89 5.6875E+05  0.2785  0.2040 7.1790E-07
 54   0.0368832   1351.32 6.2764E+05  0.2775  0.2191 7.7438E-07
 55   0.0406399   1388.10 1.6518E+06  0.2762  0.2769 8.3065E-07
 56   0.0447792   1425.70 3.7384E+06  0.2748  0.2755 8.9115E-07
 57   0.0493402   1464.09 6.9892E+06  0.2729  0.2739 9.5623E-07
 58   0.0543657   1503.23 1.1559E+07  0.2709  0.2720 1.0263E-06
 59   0.0599031   1543.12 1.7438E+07  0.2691  0.2700 1.1019E-06
 60   0.0660045   1583.79 2.4293E+07  0.2672  0.2682 1.1834E-06
 61   0.0727273   1625.25 3.1679E+07  0.2646  0.2664 1.2710E-06
 62   0.0801349   1667.24 3.9738E+07  0.2611  0.2629 1.3657E-06
 63   0.0882969   1709.75 4.8932E+07  0.2579  0.2596 1.4678E-06
 64   0.0972904   1752.84 5.9678E+07  0.2549  0.2566 1.5774E-06
 65   0.1071998   1796.52 7.2137E+07  0.2521  0.2537 1.6954E-06
 66   0.1181186   1840.51 8.6161E+07  0.2460  0.2495 1.8231E-06
 67   0.1301494   1884.47 1.0148E+08  0.2401  0.2434 1.9614E-06
 68   0.1434057   1928.45 1.1777E+08  0.2347  0.2378 2.1112E-06
 69   0.1580122   1972.50 1.3516E+08  0.2299  0.2328 2.2733E-06
 70   0.1741064   2016.66 1.5411E+08  0.2255  0.2283 2.4488E-06
 71   0.1918399   2060.56 1.7453E+08  0.2173  0.2220 2.6393E-06
 72   0.2113796   2103.81 1.9582E+08  0.2097  0.2142 2.8464E-06
 73   0.2329095   2146.48 2.1756E+08  0.2028  0.2070 3.0714E-06
 74   0.2566323   2188.65 2.3942E+08  0.1966  0.2006 3.3165E-06
 75   0.2827714   2230.35 2.6120E+08  0.1908  0.1946 3.5828E-06
 76   0.3115729   2271.65 2.8315E+08  0.1852  0.1892 3.8716E-06
 77   0.3433079   2312.36 3.0474E+08  0.1790  0.1831 4.1848E-06
 78   0.3782753   2352.44 3.2538E+08  0.1732  0.1772 4.5259E-06
 79   0.4168042   2391.91 3.4470E+08  0.1678  0.1715 4.8963E-06
 80   0.4592575   2430.77 3.6239E+08  0.1625  0.1662 5.2988E-06
 81   0.5060348   2469.06 3.7826E+08  0.1576  0.1611 5.7372E-06
 82   0.5575766   2506.81 3.9214E+08  0.1531  0.1565 6.2146E-06
 83   0.6143682   2544.07 4.0385E+08  0.1493  0.1521 6.7337E-06
 84   0.6769442   2581.12 4.1380E+08  0.1465  0.1491 7.2976E-06
 85   0.7458938   2617.97 4.2228E+08  0.1436  0.1462 7.9121E-06
 86   0.8218663   2654.61 4.2950E+08  0.1408  0.1433 8.5823E-06
 87   0.9055768   2691.00 4.3574E+08  0.1379  0.1404 9.3123E-06
 88   0.9978137   2727.14 4.4209E+08  0.1351  0.1375 1.0108E-05
 89   1.1502159   2780.05 4.4835E+08  0.1316  0.1352 1.1378E-05
 90   1.3003182   2825.04 4.5675E+08  0.1279  0.1309 1.2609E-05
 91   2.0000000   2989.16 4.7402E+08  0.1245  0.1312 1.8061E-05
