 900.   562.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    322.26 2.8665E+03  0.0000  0.0000 1.5671E-08
  2   0.0002054    323.88 3.2766E+03  0.3008  0.0348 1.8012E-08
  3   0.0002373    325.75 3.7316E+03  0.3008  0.0399 2.0688E-08
  4   0.0002741    327.87 3.5294E+03  0.3007  0.0449 2.3745E-08
  5   0.0003167    330.22 3.2890E+03  0.3006  0.0497 2.7234E-08
  6   0.0003658    332.78 3.1071E+03  0.3005  0.0534 3.1218E-08
  7   0.0004226    335.51 2.9634E+03  0.3004  0.0566 3.5769E-08
  8   0.0004882    338.40 2.8467E+03  0.3003  0.0595 4.0966E-08
  9   0.0005639    341.45 2.7503E+03  0.3002  0.0622 4.6900E-08
 10   0.0006514    344.65 2.6694E+03  0.3001  0.0647 5.3675E-08
 11   0.0007525    347.98 2.6008E+03  0.3000  0.0667 6.1412E-08
 12   0.0008693    351.44 2.5421E+03  0.2999  0.0686 7.0245E-08
 13   0.0010042    355.02 2.4920E+03  0.2998  0.0702 8.0331E-08
 14   0.0011600    358.65 2.4493E+03  0.2997  0.0706 9.1854E-08
 15   0.0013400    362.32 2.4130E+03  0.2996  0.0704 1.0503E-07
 16   0.0015480    366.01 2.3816E+03  0.2995  0.0703 1.2011E-07
 17   0.0017882    369.76 2.3544E+03  0.2995  0.0707 1.3734E-07
 18   0.0020657    373.58 2.3305E+03  0.2994  0.0713 1.5703E-07
 19   0.0023863    377.49 2.3092E+03  0.2993  0.0721 1.7952E-07
 20   0.0027566    381.50 2.2902E+03  0.2993  0.0733 2.0520E-07
 21   0.0031844    385.62 2.2730E+03  0.2992  0.0743 2.3452E-07
 22   0.0036786    389.77 2.2574E+03  0.2991  0.0744 2.6802E-07
 23   0.0042494    393.99 2.2432E+03  0.2990  0.0745 3.0629E-07
 24   0.0049089    398.26 2.2304E+03  0.2990  0.0748 3.5003E-07
 25   0.0056707    402.59 2.2190E+03  0.2989  0.0750 3.9999E-07
 26   0.0065507    406.96 2.2087E+03  0.2989  0.0748 4.5711E-07
 27   0.0075672    411.37 2.1996E+03  0.2988  0.0747 5.2239E-07
 28   0.0087416    415.84 2.1916E+03  0.2988  0.0750 5.9698E-07
 29   0.0100981    420.42 2.1844E+03  0.2988  0.0758 6.8214E-07
 30   0.0116652    425.11 2.1782E+03  0.2987  0.0769 7.7928E-07
 31   0.0134754    429.96 2.1727E+03  0.2987  0.0786 8.9004E-07
 32   0.0155666    435.02 2.1679E+03  0.2986  0.0811 1.0162E-06
 33   0.0179823    440.34 2.1637E+03  0.2986  0.0843 1.1597E-06
