 900.    10.00   0.28 0.0 0.100E+06  0.00  1.00  1.00  Teff, grav(MKS), Y, f_sed, kz_min, [Fe/H], C/O, f_hole
  1   0.0001778    426.28 6.1189E+04  0.0000  0.0000 1.1844E-08
  2   0.0002021    427.86 6.6402E+04  0.2987  0.0288 1.3413E-08
  3   0.0002296    429.95 7.3124E+04  0.2987  0.0382 1.5165E-08
  4   0.0002609    432.36 6.9451E+04  0.2986  0.0438 1.7136E-08
  5   0.0002965    435.03 6.6446E+04  0.2986  0.0482 1.9354E-08
  6   0.0003369    437.92 6.4252E+04  0.2986  0.0519 2.1846E-08
  7   0.0003828    441.03 6.2493E+04  0.2986  0.0554 2.4648E-08
  8   0.0004350    444.35 6.1033E+04  0.2985  0.0586 2.7800E-08
  9   0.0004943    447.84 5.9800E+04  0.2985  0.0613 3.1343E-08
 10   0.0005616    451.50 5.8745E+04  0.2985  0.0637 3.5322E-08
 11   0.0006382    455.30 5.7834E+04  0.2985  0.0656 3.9804E-08
 12   0.0007252    459.24 5.7041E+04  0.2984  0.0673 4.4843E-08
 13   0.0008240    463.29 5.6344E+04  0.2984  0.0688 5.0507E-08
 14   0.0009363    467.46 5.5728E+04  0.2984  0.0702 5.6878E-08
 15   0.0010639    471.73 5.5174E+04  0.2984  0.0712 6.4044E-08
 16   0.0012089    476.16 5.4670E+04  0.2983  0.0731 7.2095E-08
 17   0.0013737    480.78 5.4208E+04  0.2983  0.0755 8.1137E-08
 18   0.0015610    485.61 5.3786E+04  0.2983  0.0781 9.1283E-08
 19   0.0017737    490.65 5.3399E+04  0.2982  0.0809 1.0265E-07
 20   0.0020155    495.94 5.3045E+04  0.2982  0.0839 1.1540E-07
 21   0.0022902    501.49 5.2723E+04  0.2982  0.0871 1.2968E-07
 22   0.0026024    507.31 5.2432E+04  0.2981  0.0902 1.4567E-07
 23   0.0029571    513.39 5.2169E+04  0.2981  0.0932 1.6357E-07
 24   0.0033601    519.77 5.1930E+04  0.2981  0.0967 1.8358E-07
 25   0.0038181    526.53 5.1712E+04  0.2980  0.1011 2.0592E-07
 26   0.0043385    533.69 5.1516E+04  0.2980  0.1058 2.3085E-07
 27   0.0049299    541.28 5.1340E+04  0.2979  0.1105 2.5864E-07
 28   0.0056018    549.31 5.1184E+04  0.2979  0.1152 2.8959E-07
 29   0.0063654    557.80 5.1046E+04  0.2979  0.1200 3.2406E-07
 30   0.0072330    566.77 5.0926E+04  0.2978  0.1249 3.6239E-07
 31   0.0082189    576.25 5.0823E+04  0.2977  0.1298 4.0502E-07
 32   0.0093391    586.28 5.0735E+04  0.2976  0.1349 4.5236E-07
 33   0.0106121    596.86 5.0661E+04  0.2976  0.1400 5.0490E-07
 34   0.0120585    608.21 5.0597E+04  0.2975  0.1474 5.6301E-07
 35   0.0137021    620.39 5.0544E+04  0.2974  0.1552 6.2718E-07
 36   0.0155697    633.46 5.0500E+04  0.2973  0.1631 6.9797E-07
 37   0.0176919    647.46 5.0463E+04  0.2971  0.1711 7.7595E-07
 38   0.0201033    662.49 5.0432E+04  0.2970  0.1796 8.6173E-07
 39   0.0228435    678.64 5.0408E+04  0.2968  0.1885 9.5591E-07
 40   0.0259571    695.90 5.0388E+04  0.2966  0.1966 1.0592E-06
 41   0.0294951    714.28 5.0372E+04  0.2964  0.2040 1.1726E-06
 42   0.0335153    733.93 5.0359E+04  0.2961  0.2124 1.2968E-06
 43   0.0380835    755.47 5.0348E+04  0.2957  0.2263 1.4317E-06
 44   0.0432743    778.68 5.0340E+04  0.2953  0.2369 1.5782E-06
 45   0.0491727    803.22 5.0333E+04  0.2949  0.2428 1.7383E-06
 46   0.0558750    829.01 5.0327E+04  0.2944  0.2474 1.9134E-06
 47   0.0634909    856.07 5.0323E+04  0.2937  0.2514 2.1051E-06
 48   0.0721448    884.20 5.0319E+04  0.2931  0.2530 2.3157E-06
 49   0.0819783    913.12 5.0316E+04  0.2924  0.2519 2.5477E-06
 50   0.0931521    941.85 5.0315E+04  0.2916  0.2424 2.8065E-06
 51   0.1058489    970.70 5.0314E+04  0.2908  0.2361 3.0941E-06
 52   0.1202763    998.65 5.0314E+04  0.2900  0.2221 3.4173E-06
 53   0.1366702   1025.56 5.0315E+04  0.2892  0.2081 3.7807E-06
 54   0.1552986   1051.53 5.0316E+04  0.2883  0.1957 4.1897E-06
 55   0.1764661   1077.12 5.0317E+04  0.2874  0.1882 4.6478E-06
 56   0.2005188   1102.62 5.0318E+04  0.2866  0.1831 5.1595E-06
 57   0.2278499   1128.13 5.0319E+04  0.2858  0.1790 5.7306E-06
 58   0.2589063   1153.64 5.0320E+04  0.2849  0.1750 6.3679E-06
 59   0.2941957   1179.21 5.0320E+04  0.2839  0.1716 7.0790E-06
 60   0.3342951   1205.01 5.0320E+04  0.2830  0.1694 7.8709E-06
 61   0.3798602   1231.57 5.0320E+04  0.2821  0.1706 8.7507E-06
 62   0.4316358   1259.11 5.0319E+04  0.2812  0.1731 9.7259E-06
 63   0.4904686   1287.74 5.0319E+04  0.2802  0.1759 1.0806E-05
 64   0.5573204   1317.54 5.0318E+04  0.2790  0.1791 1.2001E-05
 65   0.6332842   1348.68 5.0318E+04  0.2779  0.1828 1.3322E-05
 66   0.7196021   1381.20 5.0318E+04  0.2768  0.1865 1.4782E-05
 67   0.8176852   1415.20 5.0318E+04  0.2756  0.1903 1.6393E-05
 68   0.9291372   1450.88 5.0318E+04  0.2743  0.1949 1.8169E-05
 69   1.0557804   1488.81 5.0319E+04  0.2729  0.2020 2.0120E-05
 70   1.1996853   1530.47 5.0321E+04  0.2714  0.2160 2.2240E-05
 71   1.3632046   1577.94 7.6743E+05  0.2698  0.2390 2.4513E-05
 72   1.5490120   1633.11 4.3910E+06  0.2677  0.2690 2.6917E-05
 73   1.7601453   1689.69 9.3359E+06  0.2653  0.2666 2.9568E-05
 74   2.0000564   1747.70 1.4669E+07  0.2629  0.2642 3.2491E-05
 75   2.2726679   1807.17 2.0078E+07  0.2607  0.2619 3.5714E-05
 76   2.5824368   1867.97 2.4431E+07  0.2571  0.2590 3.9272E-05
 77   2.9344278   1929.98 2.7465E+07  0.2537  0.2556 4.3203E-05
 78   3.3343959   1993.23 2.9316E+07  0.2506  0.2524 4.7534E-05
 79   3.7888803   2057.78 3.0504E+07  0.2465  0.2494 5.2313E-05
 80   4.3053119   2123.00 3.1451E+07  0.2413  0.2442 5.7601E-05
 81   4.8921340   2188.93 3.2291E+07  0.2366  0.2393 6.3459E-05
 82   5.5589412   2255.65 3.2998E+07  0.2324  0.2350 6.9945E-05
 83   6.3166354   2323.00 3.3655E+07  0.2262  0.2303 7.7131E-05
 84   7.1776047   2390.32 3.4214E+07  0.2198  0.2236 8.5121E-05
 85   8.1559258   2457.71 3.4683E+07  0.2140  0.2176 9.3999E-05
 86   9.2675939   2525.28 3.5083E+07  0.2089  0.2123 1.0387E-04
 87  10.5307845   2593.02 3.5443E+07  0.2029  0.2072 1.1483E-04
 88  11.9661503   2660.37 3.5743E+07  0.1966  0.2007 1.2701E-04
 89  13.5971592   2727.43 3.5993E+07  0.1910  0.1948 1.4055E-04
 90  15.4504777   2794.29 3.6203E+07  0.1859  0.1895 1.5561E-04
 91  17.5564070   2861.06 3.7243E+07  0.1813  0.1848 1.7239E-04
