1.822786220835274662e+03 2.438627659610267191e-04
1.822795334789163689e+03 1.718443777972588314e-03
1.822804448788622494e+03 7.504270390252738496e-03
1.822813562833651531e+03 2.191927288293938486e-02
1.822822676924251255e+03 4.697986332984818714e-02
1.822831791060420983e+03 8.264924704673087819e-02
1.822840905242161853e+03 1.234988083946778892e-01
1.822850019469473409e+03 1.645893101893709520e-01
1.822859133742356335e+03 1.949384668643354135e-01
1.822868248060811084e+03 1.988104879150643378e-01
1.822877362424837202e+03 1.662587903036257253e-01
1.822886476834435143e+03 1.408637017053251395e-01
1.822895591289605591e+03 1.939077095733172662e-01
1.822904705790348316e+03 2.932445553130898497e-01
1.822913820336663548e+03 3.645184986027419916e-01
1.822922934928551967e+03 3.928622632888881805e-01
1.822932049566013120e+03 3.814533996315190301e-01
1.822941164249047461e+03 3.420605298681738127e-01
1.822950278977655444e+03 3.223820244995458384e-01
1.822959393751837524e+03 3.656349941510960155e-01
1.822968508571593247e+03 4.465473725417153927e-01
1.822977623436923295e+03 5.234403308011870148e-01
1.822986738347827668e+03 5.782800066388829041e-01
1.822995853304306593e+03 6.157328154746393167e-01
1.823004968306360752e+03 6.421997965916292905e-01
1.823014083353989918e+03 6.626719065544404152e-01
1.823023198447194090e+03 6.790749965769169449e-01
1.823032313585974407e+03 6.930724986162050127e-01
1.823041428770330185e+03 7.051756014893812985e-01
1.823050544000261880e+03 7.163285531395168215e-01
1.823059659275770173e+03 7.262760379633422803e-01
1.823068774596855064e+03 7.352196905086189060e-01
1.823077889963516554e+03 7.431316927350519741e-01
1.823087005375754643e+03 7.504191818149197335e-01
1.823096120833570239e+03 7.570765309186784364e-01
1.823105236336963117e+03 7.633506958863442993e-01
1.823114351885933729e+03 7.691058757176907346e-01
1.823123467480481850e+03 7.745403917180178066e-01
1.823132583120608615e+03 7.794929521724882626e-01
1.823141698806313343e+03 7.841324029025102949e-01
1.823150814537596489e+03 7.884428509164834731e-01
1.823159930314458506e+03 7.925323772636670983e-01
1.823169046136899851e+03 7.962413481355776756e-01
1.823178162004920068e+03 7.997704051407921177e-01
1.823187277918520067e+03 8.030709550166410526e-01
1.823196393877699620e+03 8.062580601770437116e-01
1.823205509882458728e+03 8.092032078932296368e-01
1.823214625932798526e+03 8.119785637037082449e-01
1.823223742028718334e+03 8.145793053009044993e-01
1.823232858170219060e+03 8.170770711880521731e-01
1.823241974357300023e+03 8.193357676768964204e-01
1.823251090589962587e+03 8.214756430961446254e-01
1.823260206868205842e+03 8.233921664680560193e-01
1.823269323192031379e+03 8.250975670267598483e-01
1.823278439561438063e+03 8.266308792823666707e-01
1.823287555976426802e+03 8.282372250054319540e-01
1.823296672436997824e+03 8.298567710073663228e-01
1.823305788943151356e+03 8.313118063600805074e-01
1.823314905494887171e+03 8.324316476627608985e-01
1.823324022092206405e+03 8.331609323832483982e-01
1.823333138735108150e+03 8.334324507960719775e-01
1.823342255423593770e+03 8.332838100883157573e-01
1.823351372157662581e+03 8.323771496561607197e-01
1.823360488937315495e+03 8.301322399596851032e-01
1.823369605762552055e+03 8.258659624830499979e-01
1.823378722633373172e+03 8.178898450448039981e-01
1.823387839549778619e+03 8.028627767400642323e-01
1.823396956511768849e+03 7.739022844427420056e-01
1.823406073519343863e+03 7.278259779271192276e-01
1.823415190572503889e+03 6.820898287861807407e-01
1.823424307671249380e+03 6.823553055459988803e-01
1.823433424815580565e+03 7.291138617353736251e-01
1.823442542005497899e+03 7.773146536213446645e-01
1.823451659241000925e+03 8.087566947772732995e-01
1.823460776522090100e+03 8.264241089652519801e-01
1.823469893848766333e+03 8.368693895787415737e-01
1.823479011221028941e+03 8.434250934822313805e-01
1.823488128638878607e+03 8.479496763255699454e-01
1.823497246102315103e+03 8.512394250083453739e-01
1.823506363611339566e+03 8.537727098162259942e-01
1.823515481165951314e+03 8.557911603014751734e-01
1.823524598766151257e+03 8.574481492744283617e-01
1.823533716411939167e+03 8.588441852667855203e-01
1.823542834103315499e+03 8.601622572750105000e-01
1.823551951840280253e+03 8.612937847839675642e-01
1.823561069622834111e+03 8.622750548747191157e-01
1.823570187450976846e+03 8.631396819040468849e-01
1.823579305324708457e+03 8.639263937867203147e-01
1.823588423244030082e+03 8.646257623289503869e-01
1.823597541208941038e+03 8.652505626040862818e-01
1.823606659219442008e+03 8.657740306543371123e-01
1.823615777275533219e+03 8.661717526247101340e-01
1.823624895377214671e+03 8.663675627661393541e-01
1.823634013524487273e+03 8.663420237238728117e-01
1.823643131717350343e+03 8.663386710760602183e-01
1.823652249955804336e+03 8.667654136080575888e-01
1.823661368239849708e+03 8.676611633111037669e-01
1.823670486569487139e+03 8.686549541056933776e-01
1.823679604944715720e+03 8.694456178635497912e-01
1.823688723365536589e+03 8.700538618037043648e-01
1.823697841831949290e+03 8.705342126587363172e-01
1.823706960343954961e+03 8.709438644626934511e-01
1.823716078901552919e+03 8.712957107957148839e-01
1.823725197504743846e+03 8.716093577337373777e-01
1.823734316153528198e+03 8.718711809862508266e-01
1.823743434847905519e+03 8.720830460195995171e-01
1.823752553587876719e+03 8.722868649972023158e-01
1.823761672373441343e+03 8.725066759165234220e-01
1.823770791204600300e+03 8.726734779621176941e-01
1.823779910081353819e+03 8.727829915981075715e-01
1.823789029003701444e+03 8.728396384946340847e-01
1.823798147971643857e+03 8.728388813111874756e-01
1.823807266985181286e+03 8.727666663722810636e-01
1.823816386044313731e+03 8.725975376687604701e-01
1.823825505149041646e+03 8.722984115670240346e-01
1.823834624299365487e+03 8.718003813143380132e-01
1.823843743495284571e+03 8.710045283234492119e-01
1.823852862736800034e+03 8.696866780947296593e-01
1.823861982023912105e+03 8.675131506428210848e-01
1.823871101356620557e+03 8.637334636344791150e-01
1.823880220734925615e+03 8.572148489200359656e-01
1.823889340158828190e+03 8.466398513823156780e-01
1.823898459628327373e+03 8.345434063289955962e-01
1.823907579143424300e+03 8.291857301611327280e-01
1.823916698704118744e+03 8.362891443258135826e-01
1.823925818310411614e+03 8.481180241366166328e-01
1.823934937962302229e+03 8.565941413729180054e-01
1.823944057659791270e+03 8.619505869327477310e-01
1.823953177402878737e+03 8.659638494270515130e-01
1.823962297191565085e+03 8.688526988158886688e-01
1.823971417025850997e+03 8.705747235350353996e-01
1.823980536905735789e+03 8.715116294752249804e-01
1.823989656831219691e+03 8.719459006689397329e-01
1.823998776802304064e+03 8.720381595913997419e-01
1.824007896818988229e+03 8.719016201563968282e-01
1.824017016881272184e+03 8.715649998690815359e-01
1.824026136989157067e+03 8.708816671788945918e-01
1.824035257142642422e+03 8.696472731591216032e-01
1.824044377341728477e+03 8.674964700695573239e-01
1.824053497586415915e+03 8.625231938353571381e-01
1.824062617876704280e+03 8.470498424079826449e-01
1.824071738212594482e+03 8.033880623401532528e-01
1.824080858594086749e+03 7.476721872097428223e-01
1.824089979021180397e+03 7.511732303229494701e-01
1.824099099493877020e+03 8.023083661102450304e-01
1.824108220012175707e+03 8.430634708324378224e-01
1.824117340576077140e+03 8.599751229568841637e-01
1.824126461185581320e+03 8.658417729296601362e-01
1.824135581840688701e+03 8.681307696326395762e-01
1.824144702541400193e+03 8.690887735209700260e-01
1.824153823287714431e+03 8.694208914344485617e-01
1.824162944079632780e+03 8.694102672437555857e-01
1.824172064917155240e+03 8.691572746394191640e-01
1.824181185800282265e+03 8.686581681105063346e-01
1.824190306729013173e+03 8.679213261608647034e-01
1.824199427703349329e+03 8.668798564386154260e-01
1.824208548723290733e+03 8.654584898440287333e-01
1.824217669788836702e+03 8.634224863874149225e-01
1.824226790899988373e+03 8.604499888456922374e-01
1.824235912056745974e+03 8.557693763207229187e-01
1.824245033259109050e+03 8.482650889175176179e-01
1.824254154507078511e+03 8.357876063337521533e-01
1.824263275800654355e+03 8.179221090618267187e-01
1.824272397139836585e+03 8.005765168898514306e-01
1.824281518524625653e+03 7.982053939539519583e-01
1.824290639955021788e+03 8.110010254635694471e-01
1.824299761431025445e+03 8.208278195668106125e-01
1.824308882952636395e+03 8.153390040476715672e-01
1.824318004519854867e+03 8.096906760961766203e-01
1.824327126132681315e+03 8.265625741120914416e-01
1.824336247791116193e+03 8.418454183687065218e-01
1.824345369495159503e+03 8.446880194189705371e-01
1.824354491244811470e+03 8.397907890953788534e-01
1.824363613040072096e+03 8.345658629463532652e-01
1.824372734880942062e+03 8.366520873071782161e-01
1.824381856767420913e+03 8.421999346491906291e-01
1.824390978699509787e+03 8.442853972545680818e-01
1.824400100677208229e+03 8.414466787324730301e-01
1.824409222700516693e+03 8.343448870623038083e-01
1.824418344769434952e+03 8.247917973638823064e-01
1.824427466883964371e+03 8.193155130629805605e-01
1.824436589044104039e+03 8.231180404689477648e-01
1.824445711249854867e+03 8.319599795921435170e-01
1.824454833501216626e+03 8.398243856982607891e-01
1.824463955798190000e+03 8.447447190951895557e-01
1.824473078140774987e+03 8.473143435433629911e-01
1.824482200528971362e+03 8.481696199634425337e-01
1.824491322962780032e+03 8.481964795380243505e-01
1.824500445442200999e+03 8.483336175051556793e-01
1.824509567967234489e+03 8.482601064172986538e-01
1.824518690537880957e+03 8.476347272999942284e-01
1.824527813154139949e+03 8.464124158265877718e-01
1.824536935816012374e+03 8.444174782501097098e-01
1.824546058523498459e+03 8.416245411463363357e-01
1.824555181276597750e+03 8.394436939238913986e-01
1.824564304075310929e+03 8.375457060884210492e-01
1.824573426919638450e+03 8.337724144257068204e-01
1.824582549809580087e+03 8.273150090833717440e-01
1.824591672745136975e+03 8.204645069056669682e-01
1.824600795726307979e+03 8.179368691063813035e-01
1.824609918753094007e+03 8.206425742680577562e-01
1.824619041825495742e+03 8.240866538620005288e-01
1.824628164943512502e+03 8.254706711454042889e-01
1.824637288107145196e+03 8.249960331579916373e-01
1.824646411316393369e+03 8.233916311070426097e-01
1.824655534571258158e+03 8.209035579860324283e-01
1.824664657871739337e+03 8.176089945830313788e-01
1.824673781217837131e+03 8.136220944553791412e-01
1.824682904609551542e+03 8.097617482877266237e-01
1.824692028046883024e+03 8.057247056053086220e-01
1.824701151529832259e+03 8.010806684262086197e-01
1.824710275058398565e+03 7.963708392324529983e-01
1.824719398632582624e+03 7.921148924630034838e-01
1.824728522252384892e+03 7.872857626733973380e-01
1.824737645917805139e+03 7.814040549976269956e-01
1.824746769628844504e+03 7.742437728493172244e-01
1.824755893385501622e+03 7.660644867717909534e-01
1.824765017187778312e+03 7.564465308947414535e-01
1.824774141035673892e+03 7.454701145513384919e-01
1.824783264929188590e+03 7.324813795820710460e-01
1.824792388868323087e+03 7.173504414770155435e-01
1.824801512853077384e+03 6.989386493961274871e-01
1.824810636883451707e+03 6.768452517449848882e-01
1.824819760959446285e+03 6.488265934372244859e-01
1.824828885081061117e+03 6.135666048738355194e-01
1.824838009248297112e+03 5.683418661416878015e-01
1.824847133461153817e+03 5.156903537431154483e-01
1.824856257719631685e+03 4.631612052807763114e-01
1.824865382023731172e+03 4.204637613842121535e-01
1.824874506373452050e+03 3.785928346526902244e-01
1.824883630768795001e+03 3.243686360284152026e-01
1.824892755209760026e+03 2.530296892977931256e-01
1.824901879696347351e+03 1.734188043648924316e-01
1.824911004228556976e+03 9.702107422732791919e-02
1.824920128806389357e+03 4.133102788970454550e-02
1.824929253429845176e+03 1.208457185017209473e-02
1.824938378098923977e+03 2.253045952369885606e-03
1.824947502813625988e+03 6.031056642231649072e-04
1.824956627573952119e+03 2.907464293630576679e-03
1.824965752379902142e+03 1.453822912130256495e-02
1.824974877231476057e+03 4.722873924629006348e-02
1.824984002128674319e+03 1.080723853696798353e-01
1.824993127071497383e+03 1.877402668389400453e-01
1.825002252059945249e+03 2.739880946251326832e-01
1.825011377094017917e+03 3.537998413296798428e-01
1.825020502173716068e+03 4.238685848479274432e-01
1.825029627299039930e+03 4.817823892941555108e-01
1.825038752469989049e+03 5.295841035037681666e-01
1.825047877686564561e+03 5.682604384706109180e-01
1.825057002948766012e+03 5.999150203212852972e-01
1.825066128256594311e+03 6.252201919827010679e-01
1.825075253610048549e+03 6.472856222762927159e-01
1.825084379009130316e+03 6.664427844008401491e-01
1.825093504453839159e+03 6.829483530645464873e-01
1.825102629944174851e+03 6.963845817799581006e-01
1.825111755480138527e+03 7.073705642063935484e-01
1.825120881061729733e+03 7.158068266170626304e-01
1.825130006688949379e+03 7.207517491260794218e-01
1.825139132361796555e+03 7.220727538113946853e-01
1.825148258080273081e+03 7.263129084185901974e-01
1.825157383844377591e+03 7.344136627750030843e-01
1.825166509654111451e+03 7.412170086644254141e-01
1.825175635509474205e+03 7.454233299644734689e-01
1.825184761410466535e+03 7.480015742583356886e-01
1.825193887357088443e+03 7.496107440118613408e-01
1.825203013349340381e+03 7.505858843314083817e-01
1.825212139387221896e+03 7.508900538916285505e-01
1.825221265470733897e+03 7.505272003271913350e-01
1.825230391599876612e+03 7.494197248561345059e-01
1.825239517774650039e+03 7.473192002748141327e-01
1.825248643995054408e+03 7.440695362966354143e-01
1.825257770261090400e+03 7.391308012124284677e-01
1.825266896572757105e+03 7.308256692021981582e-01
1.825276022930056342e+03 7.152893603753254226e-01
1.825285149332986748e+03 6.899688296039003799e-01
1.825294275781549686e+03 6.559470402425819913e-01
1.825303402275744702e+03 6.151041813977358164e-01
1.825312528815572477e+03 5.494021917809943645e-01
1.825321655401032785e+03 4.543644977097742732e-01
1.825330782032126535e+03 4.019869948947802363e-01
1.825339908708853045e+03 4.598243459291002644e-01
1.825349035431213451e+03 5.645203590362375401e-01
1.825358162199207527e+03 6.373376657986905558e-01
1.825367289012835727e+03 6.737035359877590057e-01
1.825376415872098050e+03 6.888642970200379301e-01
1.825385542776994726e+03 6.918141267238787639e-01
1.825394669727525525e+03 6.844707836751164898e-01
1.825403796723691812e+03 6.639190845537994434e-01
1.825412923765492906e+03 6.330739402936874649e-01
1.825422050852929488e+03 6.120666266250940346e-01
1.825431177986001330e+03 6.219165127590979836e-01
1.825440305164709343e+03 6.437033827296392285e-01
1.825449432389053527e+03 6.528897200421994729e-01
1.825458559659033654e+03 6.450004193034765132e-01
1.825467686974649951e+03 6.210987044129834267e-01
1.825476814335903327e+03 5.851049654250146670e-01
1.825485941742793557e+03 5.480544097936119741e-01
1.825495069195320866e+03 5.111740432426572500e-01
1.825504196693485710e+03 4.894638042318776860e-01
1.825513324237287861e+03 5.036419622250636330e-01
1.825522451826728002e+03 5.434211392120124051e-01
1.825531579461806132e+03 5.851731914917095434e-01
1.825540707142522479e+03 6.149173320412258947e-01
1.825549834868877724e+03 6.335688063431610395e-01
1.825558962640871641e+03 6.442784426224110739e-01
1.825568090458504230e+03 6.502023036905950626e-01
1.825577218321776172e+03 6.529529653021427515e-01
1.825586346230687468e+03 6.534628667063205887e-01
1.825595474185238572e+03 6.521651675809601034e-01
1.825604602185429258e+03 6.490245146795936559e-01
1.825613730231260206e+03 6.446589454326899782e-01
1.825622858322731645e+03 6.411474915110082495e-01
1.825631986459843802e+03 6.383610156153778359e-01
1.825641114642596676e+03 6.346189840603067012e-01
1.825650242870990041e+03 6.298185362725405856e-01
1.825659371145025261e+03 6.240309831307979671e-01
1.825668499464701426e+03 6.173629241678240120e-01
1.825677627830019674e+03 6.090055957478899273e-01
1.825686756240980003e+03 5.976940485243400492e-01
1.825695884697582414e+03 5.817536535335419146e-01
1.825705013199826908e+03 5.664217230080859089e-01
1.825714141747714621e+03 5.605243597775556585e-01
1.825723270341244643e+03 5.626477495941584195e-01
1.825732398980417884e+03 5.643457893900483135e-01
1.825741527665234571e+03 5.617618529490360224e-01
1.825750656395694477e+03 5.560539976938982942e-01
1.825759785171798740e+03 5.488960161653796410e-01
1.825768913993546676e+03 5.406863583707844922e-01
1.825778042860938513e+03 5.318765992108551721e-01
1.825787171773975160e+03 5.222626267429983926e-01
1.825796300732656618e+03 5.120069888208745867e-01
1.825805429736982660e+03 5.001831670655088047e-01
1.825814558786953739e+03 4.860641615747717248e-01
1.825823687882570312e+03 4.678564615353738576e-01
1.825832817023832831e+03 4.483464937778357529e-01
1.825841946210740616e+03 4.350369973076083641e-01
1.825851075443294803e+03 4.310260086195097373e-01
1.825860204721495393e+03 4.283551642466325582e-01
1.825869334045342384e+03 4.220664596174060756e-01
1.825878463414835778e+03 4.124599182997122915e-01
1.825887592829976484e+03 4.013224943203679285e-01
1.825896722290764274e+03 3.889616360261226591e-01
1.825905851797199603e+03 3.760766920587672035e-01
1.825914981349282243e+03 3.623467972629768052e-01
1.825924110947012878e+03 3.482459288495445282e-01
1.825933240590391961e+03 3.333136265324153080e-01
1.825942370279419038e+03 3.178572294917452190e-01
1.825951500014094563e+03 3.013100293001613750e-01
1.825960629794419447e+03 2.851508933207667074e-01
1.825969759620392551e+03 2.696118526630960632e-01
1.825978889492015242e+03 2.539725589494080671e-01
1.825988019409287745e+03 2.375720455443788848e-01
1.825997149372209378e+03 2.209620515480205660e-01
1.826006279380781507e+03 2.038866479973247270e-01
1.826015409435003448e+03 1.868067857258955133e-01
1.826024539534876112e+03 1.694081411793749714e-01
1.826033669680399044e+03 1.522570120104674296e-01
1.826042799871572925e+03 1.352655156884544352e-01
1.826051930108397755e+03 1.190399677571278847e-01
1.826061060390873763e+03 1.032509976504870919e-01
1.826070190719001857e+03 8.815068951291855914e-02
1.826079321092781356e+03 7.361494860995013156e-02
1.826088451512212714e+03 6.020716499725486948e-02
1.826097581977296613e+03 4.777459404258394687e-02
1.826106712488032599e+03 3.678221859448353032e-02
1.826115843044421354e+03 2.714728130709553183e-02
1.826124973646463104e+03 1.913670409368302405e-02
1.826134104294158078e+03 1.262472650142270822e-02
1.826143234987506276e+03 7.747679263353146953e-03
1.826152365726507696e+03 4.307375467645414152e-03
1.826161496511163250e+03 2.132536327227147269e-03
1.826170627341473164e+03 8.986339699942406641e-04
1.826179758217436756e+03 3.101407046259851454e-04
1.826188889139055618e+03 8.264658664591852393e-05
1.826198020106328386e+03 1.553602602250294757e-05
1.826207151119256423e+03 1.946444127158169208e-06
1.826216282177839730e+03 1.399769715032560600e-07
1.826225413282078307e+03 5.192755848889584149e-09
1.826234544431972836e+03 8.889394461671716367e-11
1.826243675627522862e+03 6.303005511326334768e-13
1.826252806868729067e+03 1.268466857939246681e-15
1.826261938155591224e+03 1.392238643571433106e-43
1.826271069488110470e+03 1.070851077014790075e-37
1.826280200866286350e+03 3.122405777592803077e-32
1.826289332290119319e+03 6.975016485687936196e-27
1.826298463759609149e+03 8.133852092231744907e-25
1.826307595274756977e+03 2.204427495563404333e-23
1.826316726835562349e+03 2.033728219248071934e-22
1.826325858442025492e+03 5.067906292520867467e-22
1.826334990094146860e+03 3.360421288222741176e-22
1.826344121791926455e+03 7.663925344049804713e-23
1.826353253535364956e+03 4.482479548853144720e-24
1.826362385324461684e+03 5.901772183344431785e-26
1.826371517159218001e+03 1.861121481021584150e-28
1.826380649039633454e+03 3.999557950638506480e-36
1.826389780965708496e+03 1.314939763282771549e-36
1.826398912937443129e+03 4.375435185797642051e-31
1.826408044954838033e+03 8.547227626212281986e-26
1.826417177017892982e+03 4.025251774952533436e-23
1.826426309126608430e+03 3.402865342183534872e-21
1.826435441280984151e+03 5.740373925204696121e-20
1.826444573481021052e+03 2.214040378544815289e-19
1.826453705726719136e+03 1.974778880541437582e-18
1.826462838018078401e+03 2.283357145304203513e-16
1.826471970355099302e+03 8.609650308748299147e-15
1.826481102737782066e+03 1.095378952401585671e-13
1.826490235166126695e+03 4.024444624118165094e-13
1.826499367640133642e+03 5.260616890911933300e-13
1.826508500159803361e+03 2.081316775250151925e-13
1.826517632725135400e+03 2.475644846430185619e-14
1.826526765336130438e+03 2.118200842105670750e-15
1.826535897992788932e+03 8.583504752903385213e-13
1.826545030695110654e+03 2.648620237219014473e-10
1.826554163443096058e+03 2.321398655805698745e-08
1.826563296236745146e+03 6.363341587426371718e-07
1.826572429076058143e+03 8.447082246769720181e-06
1.826581561961035959e+03 6.748428495970378916e-05
1.826590694891677913e+03 3.219424813279588016e-04
1.826599827867984914e+03 1.078678891562977974e-03
1.826608960889956734e+03 2.770503548267669661e-03
1.826618093957593828e+03 5.776138537298304912e-03
