# Wlen(nm) Flux Flux_err
2.025174860009867643e+03 2.366909057675673639e-02 6.747175251127244871e-04
2.025180944959568023e+03 2.044568509735632603e-02 6.363904835361655589e-04
2.025187029745835844e+03 1.760529745675760982e-02 5.956941706816271630e-04
2.025193114368668603e+03 1.812623776225589373e-02 6.180758381807660530e-04
2.025199198828063800e+03 2.008723181756336476e-02 6.394562593969272757e-04
2.025205283124019388e+03 2.235328102066745648e-02 6.622593734795303999e-04
2.025211367256532412e+03 2.397260425136100992e-02 6.844759462754765236e-04
2.025217451225600598e+03 2.598466060802451238e-02 7.079030986974744165e-04
2.025223535031221445e+03 2.638209150301203815e-02 7.123562641612777397e-04
2.025229618673392451e+03 2.821536350608661731e-02 7.550589828457113586e-04
2.025235702152111116e+03 2.875603504108318470e-02 7.360472066064095882e-04
2.025241785467374939e+03 2.899617113217906050e-02 7.452686917592935044e-04
2.025247868619181418e+03 3.046396398622382151e-02 7.574091427904666371e-04
2.025253951607528506e+03 3.002720803140662004e-02 7.563576241741182433e-04
2.025260034432413249e+03 2.900870184518083636e-02 7.506560132070396732e-04
2.025266117093833600e+03 3.014103889242539941e-02 7.692669002020656715e-04
2.025272199591786602e+03 2.989460281252052931e-02 7.504886817644680153e-04
2.025278281926269983e+03 2.941250398081477618e-02 7.480857941171698130e-04
2.025284364097281468e+03 3.067736551129374156e-02 7.782118938635414597e-04
2.025290446104818329e+03 3.080404096241009387e-02 7.778117640956467779e-04
2.025296527948878065e+03 3.054946605237204502e-02 7.590155170045968314e-04
2.025302609629458630e+03 3.081369640239000479e-02 7.676957174454348632e-04
2.025308691146557067e+03 3.057481462112326964e-02 7.824224979483126400e-04
2.025314772500171102e+03 3.112096715236174760e-02 7.862126189574730577e-04
2.025320853690298463e+03 3.119152058096653218e-02 7.774178251496908446e-04
2.025326934716936194e+03 3.090244886335165309e-02 7.781831072137739913e-04
2.025333015580082247e+03 3.003876395030580584e-02 7.664833262070317507e-04
2.025339096279733894e+03 3.075079528688551972e-02 7.679064541634884498e-04
2.025345176815888863e+03 3.032122575510386164e-02 7.654082307535317077e-04
2.025351257188544650e+03 3.026887036902096290e-02 7.577650365269005157e-04
2.025357337397698757e+03 3.016954663833838757e-02 7.665940764766471715e-04
2.025363417443348453e+03 2.899555603827776856e-02 7.670877731284005564e-04
2.025369497325491693e+03 2.880152199947049255e-02 7.714786156942006218e-04
2.025375577044125748e+03 2.904923819465575138e-02 7.420272917183545801e-04
2.025381656599248345e+03 2.870789794483222246e-02 7.410676589987390261e-04
2.025387735990856982e+03 2.927146889451241740e-02 7.513831697551884205e-04
2.025393815218948703e+03 2.738589560500649320e-02 7.220387803534632047e-04
2.025399894283521689e+03 2.524419748969533583e-02 6.995956284006229998e-04
2.025405973184573213e+03 2.392052362388746856e-02 6.838811091256197889e-04
2.025412051922101000e+03 1.950025897546682485e-02 6.247158954964934438e-04
2.025418130496102322e+03 1.847849542518736898e-02 6.202441638357808181e-04
2.025424208906574449e+03 1.923122233328372621e-02 6.222848336995729941e-04
2.025430287153515565e+03 2.055912124360577409e-02 6.378848203170153991e-04
2.025436365236922711e+03 2.264549163128497591e-02 6.625706943238023582e-04
2.025442443156793615e+03 2.476618342015120613e-02 6.886330925006587354e-04
2.025448520913125776e+03 2.651906191809934310e-02 7.118781957854010108e-04
2.025454598505916920e+03 2.734545056651560557e-02 7.292561333862564252e-04
2.025460675935164318e+03 2.809368601049081621e-02 7.401982938564674423e-04
2.025466753200865469e+03 2.821454071016471499e-02 7.370420131165726424e-04
2.025472830303018100e+03 2.840857305534919344e-02 7.354257009164182762e-04
2.025478907241619481e+03 2.847839770371014823e-02 7.382615279004594959e-04
2.025484984016667795e+03 2.797860020310097284e-02 7.271167791931678693e-04
2.025491060628159630e+03 2.829816623916553420e-02 7.358492309284225515e-04
2.025497137076093168e+03 2.856625746452450682e-02 7.386277267026758464e-04
2.025503213360465679e+03 2.818271448834438336e-02 7.393574451327228391e-04
2.025509289481274664e+03 2.734592096976212056e-02 7.213152402145544531e-04
2.025515365438517620e+03 2.773140365687796344e-02 7.305155568552583511e-04
2.025521441232192501e+03 2.854040659639044131e-02 7.491234344058854801e-04
2.025527516862296807e+03 2.789696828038227064e-02 7.341528887568653716e-04
2.025533592328827581e+03 2.870282504038376703e-02 7.411318816292269962e-04
2.025539667631782550e+03 2.794534271730303443e-02 7.286043239481076973e-04
2.025545742771159212e+03 2.785480848254612285e-02 7.294532110864091184e-04
2.025551817746955294e+03 2.739511932502071423e-02 7.314432657000934611e-04
2.025557892559168295e+03 2.722710743523783228e-02 7.290645023655226327e-04
2.025563967207795486e+03 2.740008604407369666e-02 7.328084639116341998e-04
2.025570041692834820e+03 2.704681594426899122e-02 7.315523647110969401e-04
2.025576116014283571e+03 2.690848004188927875e-02 7.230753010741147475e-04
2.025582190172138780e+03 2.719317091180849244e-02 7.300163700503539644e-04
2.025588264166399313e+03 2.653861447946770716e-02 7.196322730641174304e-04
2.025594337997061302e+03 2.574876400117603534e-02 7.057292331654602385e-04
2.025600411664123158e+03 2.540072286642586913e-02 7.024040155305033215e-04
2.025606485167581923e+03 2.536311851480010232e-02 7.016139359885073144e-04
2.025612558507435324e+03 2.552932456874049127e-02 7.054430785060262664e-04
2.025618631683681087e+03 2.449484905045007377e-02 6.903166425394889096e-04
2.025624704696316485e+03 2.326622320661419357e-02 6.953125414765331126e-04
2.025630777545339015e+03 2.343591910358737776e-02 7.124792214862795325e-04
2.025636850230746177e+03 2.229956493870887541e-02 6.602854810662496998e-04
2.025642922752535924e+03 2.125120862953649298e-02 6.576782354994710261e-04
2.025648995110705528e+03 1.908714676619406581e-02 6.222670119591397573e-04
2.025655067305252487e+03 1.862060204817384337e-02 6.106000974337457386e-04
2.025661139336174301e+03 1.628383186709891212e-02 5.763584776890118408e-04
2.025667211203468469e+03 1.411829017165049105e-02 5.397837783609059532e-04
2.025673282907132716e+03 1.155831628998981592e-02 4.935094373657686502e-04
2.025679354447164542e+03 8.213226725220601140e-03 4.364031260041464368e-04
2.025685425823561445e+03 5.681627330140624765e-03 3.770620440374655713e-04
2.025691497036320698e+03 3.308295632129344688e-03 3.115796347753705927e-04
2.025697568085440253e+03 1.453208111756848671e-03 2.452202681347541327e-04
2.025703638970917382e+03 9.154219004259595178e-04 2.154958339526187496e-04
2.025709709692749584e+03 1.881317899594847154e-03 2.569863583732035720e-04
2.025715780250934813e+03 4.073683884636046526e-03 3.397544762903946568e-04
2.025721850645470113e+03 6.100927251519344327e-03 4.043321826426931015e-04
2.025727920876353210e+03 8.441713236799481060e-03 4.430718624121870878e-04
2.025733990943581830e+03 1.121157031160856590e-02 4.934286715495009778e-04
2.025740060847153018e+03 1.434900303292606372e-02 5.452172229375508742e-04
2.025746130587064727e+03 1.658037247702944667e-02 5.785559557119164184e-04
2.025752200163314228e+03 1.781391965040733660e-02 5.926772455717728818e-04
2.025758269575899249e+03 1.921799410509193728e-02 6.435366369770466289e-04
2.025764338824817514e+03 1.969683858044812830e-02 6.388209983610191938e-04
2.025770407910066069e+03 2.136339418205177379e-02 6.474523087648533870e-04
2.025776476831642867e+03 2.112491726766706213e-02 6.451863062932614371e-04
2.025782545589545180e+03 2.155910003778197664e-02 6.489512806190805318e-04
2.025788614183770505e+03 2.288559865379580921e-02 6.672908632021612961e-04
2.025794682614316798e+03 2.283813429292286257e-02 6.722502497717911365e-04
2.025800750881181102e+03 2.283313176778357240e-02 6.751394328862943576e-04
2.025806818984361371e+03 2.300884304339496228e-02 6.736241367765785073e-04
2.025812886923854649e+03 2.378538627399119296e-02 6.958132194416014873e-04
2.025818954699658889e+03 2.316218993734872264e-02 6.862138701471098270e-04
2.025825022311771590e+03 2.348294288648608216e-02 6.842775233767635400e-04
2.025831089760190025e+03 2.440140638187360267e-02 6.908161792836035008e-04
2.025837157044911919e+03 2.412793354435080473e-02 6.956705534969619261e-04
2.025843224165934771e+03 2.392413205269906112e-02 6.855755176113153626e-04
2.025849291123256080e+03 2.307634639330995857e-02 6.725553654604591236e-04
2.025855357916873572e+03 2.338054419616815774e-02 6.752319070933199318e-04
2.025861424546784519e+03 2.405939495038139989e-02 6.893606358382393462e-04
2.025867491012986875e+03 2.370358569646976651e-02 6.841831136357974866e-04
2.025873557315477456e+03 2.428120345371030664e-02 6.882957352824526634e-04
2.025879623454254443e+03 2.473403155856688379e-02 6.952644360113483532e-04
2.025885689429315335e+03 2.420367911037817760e-02 6.972511978691104968e-04
2.025891755240657176e+03 2.469356093008577557e-02 7.003740147846301443e-04
2.025897820888277920e+03 2.422684078286875889e-02 6.875061475049564375e-04
2.025903886372175066e+03 2.348013968786018951e-02 6.812916285868710238e-04
2.025909951692345885e+03 2.261937351872284063e-02 6.632328069262674857e-04
2.025916016848788558e+03 2.261953938303411238e-02 6.703178983538470677e-04
2.025922081841499676e+03 2.367286616346341369e-02 6.838350880121270335e-04
2.025928146670477645e+03 2.352316492091693911e-02 6.857938937391391994e-04
2.025934211335719510e+03 2.478484157232604262e-02 7.007737770502610710e-04
2.025940275837222771e+03 2.397720115222819887e-02 7.103609594516534839e-04
2.025946340174985380e+03 2.401013336197650033e-02 6.914128075801505117e-04
2.025952404349004610e+03 2.487811419410264346e-02 7.029736528226353254e-04
2.025958468359277958e+03 2.476178005348451255e-02 6.998190488801098825e-04
2.025964532205802925e+03 2.502640167775847108e-02 7.018889231890538616e-04
2.025970595888577236e+03 2.458319525791082677e-02 6.908748067579534779e-04
2.025976659407598390e+03 2.405738918398672016e-02 6.865458939753061023e-04
2.025982722762863887e+03 2.429009679241218855e-02 7.043158883029579462e-04
2.025988785954370996e+03 2.342417888684795307e-02 6.793689159954259581e-04
2.025994848982117674e+03 2.228214810123439055e-02 6.568724728143326844e-04
2.026000911846101417e+03 2.070417899574148943e-02 6.420066056979167142e-04
2.026006974546319498e+03 1.864357700147396130e-02 6.144726158590881407e-04
2.026013037082769642e+03 1.685543903750256339e-02 5.920015841465452481e-04
2.026019099455449350e+03 1.685611715313044268e-02 5.853792036128527276e-04
2.026025161664356347e+03 1.736602856338301248e-02 5.892227703054652788e-04
2.026031223709487449e+03 1.950354200997056475e-02 6.246545274699620088e-04
2.026037285590841066e+03 2.155073873959622438e-02 6.542014824368635496e-04
2.026043347308414695e+03 2.218438506095185558e-02 6.608271321030470416e-04
2.026049408862205155e+03 2.404552020995303838e-02 6.838514674278516016e-04
2.026055470252210398e+03 2.321076112123043184e-02 6.824371962600410272e-04
2.026061531478428378e+03 2.442972847072564374e-02 6.891673729700155187e-04
2.026067592540855685e+03 2.508821346375956357e-02 6.980158636509659195e-04
2.026073653439490727e+03 2.487927216181178014e-02 6.969954339242350350e-04
2.026079714174330775e+03 2.573785621195769091e-02 7.115173905605031530e-04
2.026085774745373328e+03 2.525108442575575707e-02 7.008326889727758318e-04
2.026091835152615658e+03 2.534346885250655934e-02 7.000830685972685976e-04
2.026097895396055492e+03 2.524367187858094982e-02 7.037081488480477574e-04
2.026103955475690782e+03 2.435271910752247193e-02 6.876878732713034457e-04
2.026110015391518573e+03 2.436797668123499155e-02 6.937157099307360731e-04
2.026116075143536591e+03 2.481135913694756251e-02 7.005742047602846060e-04
2.026122134731742108e+03 2.551521250311187400e-02 7.190314905126599706e-04
2.026128194156133304e+03 2.484186171252620104e-02 7.039748070312148651e-04
2.026134253416706997e+03 2.400068546233618746e-02 6.844182519326817531e-04
2.026140312513461140e+03 2.402116719195231814e-02 6.872845385777634703e-04
2.026146371446393005e+03 2.346673096119562818e-02 6.839061322575755181e-04
2.026152430215500544e+03 2.331923615232223482e-02 6.764211428029065108e-04
2.026158488820781031e+03 2.325350290966586922e-02 6.785357043881440255e-04
2.026164547262231963e+03 2.341572410500369905e-02 6.826036915040121968e-04
2.026170605539851067e+03 2.285910342892805841e-02 6.716832039945165502e-04
2.026176663653635387e+03 2.264954674537438331e-02 6.741400560350648734e-04
2.026182721603583104e+03 2.367767344832184470e-02 6.842889032917513119e-04
2.026188779389691490e+03 2.319498347130088262e-02 6.882142360299774988e-04
2.026194837011958043e+03 2.289058667434848079e-02 6.892933139056678458e-04
2.026200894470380490e+03 2.122150709200319035e-02 6.544877196838803446e-04
2.026206951764956102e+03 2.054551814054854375e-02 6.440982750305788897e-04
2.026213008895682606e+03 2.031582364577487823e-02 6.340097236111201821e-04
2.026219065862557500e+03 1.795874869853282887e-02 5.926013346159628679e-04
2.026225122665578056e+03 1.600937330182182830e-02 5.826043160153703600e-04
2.026231179304742454e+03 1.559888369460755465e-02 5.828313621883304515e-04
2.026237235780047513e+03 1.698547909350777915e-02 5.874248936422451833e-04
2.026243292091491412e+03 1.808590973095840909e-02 6.049445267685447459e-04
2.026249348239071196e+03 1.956361111722180676e-02 6.283930381854297385e-04
2.026255404222784819e+03 2.145280543146677044e-02 6.685963729144513059e-04
2.026261460042629551e+03 2.145907173109227323e-02 6.678248776868015140e-04
2.026267515698602665e+03 2.184525926114572192e-02 6.564700246666388839e-04
2.026273571190702569e+03 2.276647026773008856e-02 6.699783436769841168e-04
2.026279626518925852e+03 2.232798277191185010e-02 6.616904194331156694e-04
2.026285681683270695e+03 2.319536880068101201e-02 6.745045106702444049e-04
2.026291736683734143e+03 2.315873234591412505e-02 6.703785692575882360e-04
2.026297791520314149e+03 2.338064938762926884e-02 6.721235373742766436e-04
2.026303846193008212e+03 2.363813943571534820e-02 6.812306079200027573e-04
2.026309900701813831e+03 2.345522278565109753e-02 6.773576721252674024e-04
2.026315955046728277e+03 2.367744229372648751e-02 6.816972409835029981e-04
2.026322009227749504e+03 2.316665925782196434e-02 6.704344293835996652e-04
2.026328063244874784e+03 2.329316232449913163e-02 6.770265770792282135e-04
2.026334117098101615e+03 2.334793502870195075e-02 6.748103063856487026e-04
2.026340170787427951e+03 2.351498639058843820e-02 6.740871894164415963e-04
2.026346224312850836e+03 2.371182553314422903e-02 6.850359815637088561e-04
2.026352277674368224e+03 2.458553075889490652e-02 7.025194967754228546e-04
2.026358330871977159e+03 2.472519806757383226e-02 7.352857674591536464e-04
2.026364383905675595e+03 2.385353133881828319e-02 7.260530059207489671e-04
2.026370436775461258e+03 2.500457329780114701e-02 7.063217101214914377e-04
2.026376489481330964e+03 2.478870997167837570e-02 6.965270756159542068e-04
2.026382542023282895e+03 2.471800235012117097e-02 7.095652888319578088e-04
2.026388594401314549e+03 2.455426644141879555e-02 7.130020212503993503e-04
2.026394646615422971e+03 2.383649388122061064e-02 6.860092381650705756e-04
2.026400698665606342e+03 2.444642378521877726e-02 6.897788234344219343e-04
2.026406750551861705e+03 2.480912119444761421e-02 6.936178764516575572e-04
2.026412802274186788e+03 2.418320289583314464e-02 6.841835451493750693e-04
2.026418853832579316e+03 2.494635199707310319e-02 7.006892987593220769e-04
2.026424905227036561e+03 2.433372039701961476e-02 6.967984351973682605e-04
2.026430956457556249e+03 2.380824983349331958e-02 6.919457012674663137e-04
2.026437007524135652e+03 2.492068109812406798e-02 6.997831283057505099e-04
2.026443058426772723e+03 2.452456463531027531e-02 6.936388340351045453e-04
2.026449109165464733e+03 2.328602288066772968e-02 6.754943939363642225e-04
2.026455159740209410e+03 2.360656067711518896e-02 6.815507124416036013e-04
2.026461210151004025e+03 2.454669298851436601e-02 6.969600052911302133e-04
2.026467260397846303e+03 2.336656902745721034e-02 6.785360788219635874e-04
2.026473310480733744e+03 2.322205223269657379e-02 6.755308227193623956e-04
2.026479360399663847e+03 2.484164853672561624e-02 7.083300303445058416e-04
2.026485410154634337e+03 2.426934929744257313e-02 6.950227293697308455e-04
2.026491459745642487e+03 2.376368845703215327e-02 6.885912044618929537e-04
2.026497509172686250e+03 2.442871484119692876e-02 6.936004441689351931e-04
2.026503558435762670e+03 2.472167143822388141e-02 6.959213824574240819e-04
2.026509607534869701e+03 2.392736744703942431e-02 6.842510643826953337e-04
2.026515656470004615e+03 2.435589409786021592e-02 6.929346435716546033e-04
2.026521705241165137e+03 2.443735116660331746e-02 7.040494725443690802e-04
2.026527753848348766e+03 2.420151902932837773e-02 6.962368720543061877e-04
2.026533802291552774e+03 2.368382558382374492e-02 6.838576200477501860e-04
2.026539850570775116e+03 2.304031055388367291e-02 6.797307052108281277e-04
2.026545898686013288e+03 2.311230452636387975e-02 6.793781129512689023e-04
2.026551946637264564e+03 2.227741972126353470e-02 6.727687748378291185e-04
2.026557994424526896e+03 2.094905192697931601e-02 6.479502599511267067e-04
2.026564042047797102e+03 1.990607095022343259e-02 6.388506742781128881e-04
2.026570089507073817e+03 1.916381485886283625e-02 6.400694563943544382e-04
2.026576136802353631e+03 1.704671743683076196e-02 6.187953392579717592e-04
2.026582183933634496e+03 1.511236651336056273e-02 5.688780369542598397e-04
2.026588230900913914e+03 1.132037456909469261e-02 5.126256406503367684e-04
2.026594277704189153e+03 7.293538496606266110e-03 4.428694743995056590e-04
2.026600324343458396e+03 4.583430542293175092e-03 3.737811031265494055e-04
2.026606370818718460e+03 1.715752406824242338e-03 2.899247887393927524e-04
2.026612417129967753e+03 2.306629341563588322e-03 2.889553814991495189e-04
2.026618463277202864e+03 3.401120182456862651e-03 3.192262764735600113e-04
2.026624509260421974e+03 6.528005664078934123e-03 4.107703411963437739e-04
2.026630555079622354e+03 9.536111964132272176e-03 4.878897940505747812e-04
2.026636600734801505e+03 1.383621768162969501e-02 5.544775402842946769e-04
2.026642646225957378e+03 1.673698035802858447e-02 6.065456339510073586e-04
2.026648691553087247e+03 1.935561277577490732e-02 6.297567335463080933e-04
2.026654736716188609e+03 2.172458753679562191e-02 6.623988449944523621e-04
2.026660781715258963e+03 2.342587585816804235e-02 6.825657624080650604e-04
2.026666826550296037e+03 2.422556247565167339e-02 6.938214350967003780e-04
2.026672871221297328e+03 2.642953479884116788e-02 7.193373187189632369e-04
2.026678915728260336e+03 2.658570283403797682e-02 7.284911483861269011e-04
2.026684960071182559e+03 2.734142493810962776e-02 7.280149227986174943e-04
2.026691004250061724e+03 2.810547487445612391e-02 7.430265037972041877e-04
2.026697048264895329e+03 2.879299973142273456e-02 7.510047884456552214e-04
2.026703092115680647e+03 2.825154331639396707e-02 7.421515809733895443e-04
2.026709135802415403e+03 2.969357888472210633e-02 7.625779429838657570e-04
2.026715179325097324e+03 2.965880347300199615e-02 7.590673835554635285e-04
2.026721222683723909e+03 2.954908590441152755e-02 7.629055860217922105e-04
2.026727265878292428e+03 2.954998437939149875e-02 7.663796979592398580e-04
2.026733308908800609e+03 2.954120142448451308e-02 7.836648869978213262e-04
2.026739351775245950e+03 2.958459087433872384e-02 7.764714526217867709e-04
2.026745394477626405e+03 2.966381449407333795e-02 7.655590279571314761e-04
2.026751437015938791e+03 2.943447003344114646e-02 7.694366240676487646e-04
2.026757479390181061e+03 2.990548782722846077e-02 7.689005337348910150e-04
2.026763521600350941e+03 3.003709224355290489e-02 7.725772594909082391e-04
2.026769563646445704e+03 2.965718914321346933e-02 7.736659300500894464e-04
2.026775605528462847e+03 2.956348060509107062e-02 7.672298656866238624e-04
2.026781647246400325e+03 2.926086142676962570e-02 7.564891752173316924e-04
2.026787688800254955e+03 2.878565667103103257e-02 7.522334909611166432e-04
2.026793730190024917e+03 2.829478978245795334e-02 7.579700463127615230e-04
2.026799771415707710e+03 2.798942498227590531e-02 7.432923036004131451e-04
2.026805812477300606e+03 2.828370201637401410e-02 7.460934800031914643e-04
2.026811853374801331e+03 2.827628610389314526e-02 7.538941807389327879e-04
2.026817894108207383e+03 2.785378430988341009e-02 7.514848972662556154e-04
2.026823934677516263e+03 2.814586416320460222e-02 7.409368332836250258e-04
2.026829975082725696e+03 2.758099469322705666e-02 7.366209170444985030e-04
2.026836015323832953e+03 2.620234621779091860e-02 7.241659078599452367e-04
2.026842055400835989e+03 2.376528727785047479e-02 6.914355361324453064e-04
2.026848095313732074e+03 2.202374568868011723e-02 6.661774615031459219e-04
2.026854135062518708e+03 2.178761251276826669e-02 6.680968313443782884e-04
2.026860174647193389e+03 2.129959270485287659e-02 6.637597743122071112e-04
2.026866214067754072e+03 2.240966940328752849e-02 6.932485921594931395e-04
2.026872253324197800e+03 2.478904238557048945e-02 7.309990316543604197e-04
2.026878292416522299e+03 2.659327190930458815e-02 7.329778920238894319e-04
2.026884331344725297e+03 2.766861037216027802e-02 7.372295770592669599e-04
2.026890370108804291e+03 2.799688022047406091e-02 7.444318844514275033e-04
2.026896408708756780e+03 2.860002344618921971e-02 7.509829716307968436e-04
2.026902447144580265e+03 2.929153738767055482e-02 7.584843350612757327e-04
2.026908485416272242e+03 2.965633763594051342e-02 7.657827449228588653e-04
2.026914523523830439e+03 3.061862942151005393e-02 7.722246375525836006e-04
2.026920561467252355e+03 2.968739000701327985e-02 7.829608177809071990e-04
2.026926599246535261e+03 2.895715566914877637e-02 7.585723772814747254e-04
2.026932636861677111e+03 2.995003611899631907e-02 7.701952668777215221e-04
2.026938674312675403e+03 2.933478473436957473e-02 7.644355421352063513e-04
2.026944711599527636e+03 2.961787271953829348e-02 7.608428668349736645e-04
2.026950748722231083e+03 2.944783180912666914e-02 7.762928687846431175e-04
2.026956785680783469e+03 2.957149287341859223e-02 7.870529579822967874e-04
2.026962822475182520e+03 2.888575404925636247e-02 7.778507942706930139e-04
2.026968859105425736e+03 2.972968528459676157e-02 7.810013394162509904e-04
2.026974895571510388e+03 2.990284797262496991e-02 7.633894280564788859e-04
2.026980931873434201e+03 2.911593243247604518e-02 7.561166433301833240e-04
2.026986968011195131e+03 2.866083076119379722e-02 7.533911900499941448e-04
2.026993003984789993e+03 2.835783729889675142e-02 7.455338158692293186e-04
2.026999039794216742e+03 2.812608626295853842e-02 7.453806410317856184e-04
2.027005075439472876e+03 2.840408947808265028e-02 7.560336075023831731e-04
2.027011110920556121e+03 2.889554895348506874e-02 7.710631254167747304e-04
2.027017146237463749e+03 2.751112262596666636e-02 7.470159348406552611e-04
2.027023181390193258e+03 2.581402714295596285e-02 7.171695687845972521e-04
2.027029216378742603e+03 2.503999789453101657e-02 7.129745095442201934e-04
2.027035251203109055e+03 2.443352176183775926e-02 6.973603815310997411e-04
2.027041285863290113e+03 2.163810869125717962e-02 6.604584480858623034e-04
2.027047320359283503e+03 2.117905396651648120e-02 6.551931974075760577e-04
2.027053354691086724e+03 2.150344866604000232e-02 6.604837125690449055e-04
2.027059388858697275e+03 2.329585513818139761e-02 6.827203413784329504e-04
2.027065422862112428e+03 2.410397275583150978e-02 6.941153989260422964e-04
2.027071456701330590e+03 2.606622052594069830e-02 7.148083671405466334e-04
2.027077490376348351e+03 2.640086388239780424e-02 7.278810425588541112e-04
2.027083523887163665e+03 2.572758060500352634e-02 7.214501380423729961e-04
2.027089557233774485e+03 2.682478083961064436e-02 7.311431836296989738e-04
2.027095590416177629e+03 2.720824958895116247e-02 7.329761751158816313e-04
2.027101623434371049e+03 2.711882778431990576e-02 7.295340181119527997e-04
2.027107656288352246e+03 2.687894777287271053e-02 7.307210992940373333e-04
2.027113688978118716e+03 2.739859988097265164e-02 7.407875047695095232e-04
2.027119721503668188e+03 2.596348237773803136e-02 7.197089119231837775e-04
2.027125753864998160e+03 2.515367885948547461e-02 7.072238188636819278e-04
2.027131786062105903e+03 2.625019703596801965e-02 7.212870294538174581e-04
2.027137818094989370e+03 2.691287773891636037e-02 7.262894214943718197e-04
2.027143849963645835e+03 2.623876088180776903e-02 7.176047102085574871e-04
2.027149881668073022e+03 2.662357385522900674e-02 7.271673650091508602e-04
2.027155913208268203e+03 2.656815401366675183e-02 7.278270699436048454e-04
2.027161944584229332e+03 2.663073452609057007e-02 7.313041375824021802e-04
2.027167975795953680e+03 2.682056623223339625e-02 7.333363979063698681e-04
2.027174006843438747e+03 2.684644610348383906e-02 7.270817111208796027e-04
2.027180037726682485e+03 2.688357971431496948e-02 7.405761127292720489e-04
2.027186068445682167e+03 2.711986483808920614e-02 7.417077610569832542e-04
2.027192099000435064e+03 2.709386364719061982e-02 7.293281085107211409e-04
2.027198129390939357e+03 2.824836671247583225e-02 7.478456173768868297e-04
2.027204159617192317e+03 2.737176950072404968e-02 7.376278411198402586e-04
2.027210189679191217e+03 2.671895235663025725e-02 7.547691741357687081e-04
2.027216219576934009e+03 2.678262955641202980e-02 7.422225338379321484e-04
2.027222249310417965e+03 2.722975239463540365e-02 7.409515839472060206e-04
2.027228278879640584e+03 2.733277821126516710e-02 7.331304074782600327e-04
2.027234308284600047e+03 2.691489931377886308e-02 7.312936101620535253e-04
2.027240337525293171e+03 2.672817653839226759e-02 7.310679645892298462e-04
2.027246366601717682e+03 2.603161945678393596e-02 7.216117866474088200e-04
2.027252395513871534e+03 2.647088212290801129e-02 7.256226512991061041e-04
2.027258424261751998e+03 2.686296492944566933e-02 7.346201390172626099e-04
2.027264452845356345e+03 2.665144284963294474e-02 7.250633263204361335e-04
2.027270481264682758e+03 2.661606449233484481e-02 7.291199640991223368e-04
2.027276509519728052e+03 2.683689342756547663e-02 7.310347007125543670e-04
2.027282537610490635e+03 2.716088051073813417e-02 7.358288110493108308e-04
2.027288565536967326e+03 2.589019983875455455e-02 7.305053953045579675e-04
2.027294593299156077e+03 2.519573652518287965e-02 7.263545938179584742e-04
2.027300620897054159e+03 2.750624737046010460e-02 7.406922910627902323e-04
2.027306648330659300e+03 2.599848730830592661e-02 7.195241986899643611e-04
2.027312675599968998e+03 2.522429224118721836e-02 7.159178535795461800e-04
2.027318702704980979e+03 2.559580600404266423e-02 7.185135543893558709e-04
2.027324729645692742e+03 2.638506448061725060e-02 7.234412259832868940e-04
2.027330756422101786e+03 2.588039327415543600e-02 7.211440438694762542e-04
2.027336783034205610e+03 2.734647723517753121e-02 7.373343726872784703e-04
2.027342809482001712e+03 2.781750291701503425e-02 7.424495144782170333e-04
2.027348835765487820e+03 2.716177519193289924e-02 7.377363513433733526e-04
2.027354861884661432e+03 2.751126257208955095e-02 7.626490497066814884e-04
2.027360887839520046e+03 2.804409326248127887e-02 7.607935452614804491e-04
2.027366913630061390e+03 2.860329989599375011e-02 7.714666530735029941e-04
2.027372939256282507e+03 2.788209410433880459e-02 7.552200498267335827e-04
2.027378964718181805e+03 2.755524948003849894e-02 7.444442375294388565e-04
2.027384990015756102e+03 2.830133259795210646e-02 7.478718572790632717e-04
2.027391015149003579e+03 2.717967017811291630e-02 7.465760897223107330e-04
2.027397040117920824e+03 2.753852051494932313e-02 7.538634268354128419e-04
2.027403064922506474e+03 2.889663742365151250e-02 7.545798542521869054e-04
2.027409089562757572e+03 2.778939785973329191e-02 7.420876716024418437e-04
2.027415114038671618e+03 2.704857962104170732e-02 7.404075871773529646e-04
2.027421138350246338e+03 2.760215848813705672e-02 7.531052430966220495e-04
2.027427162497479230e+03 2.791958397109647882e-02 7.691660593161448248e-04
2.027433186480368022e+03 2.801653004798464186e-02 7.596217495950792964e-04
2.027439210298909984e+03 2.755100569846196529e-02 7.393215101075818578e-04
2.027445233953102615e+03 2.655119460859985819e-02 7.309561567450294445e-04
2.027451257442943643e+03 2.594306258718992800e-02 7.229390172220912913e-04
2.027457280768430792e+03 2.605512482844014183e-02 7.305094480721396758e-04
2.027463303929561334e+03 2.618222182582454968e-02 7.482532383299325511e-04
2.027469326926332997e+03 2.499766541340560713e-02 7.149731768400341934e-04
2.027475349758743278e+03 2.518032299662532544e-02 7.110118054872347458e-04
2.027481372426789903e+03 2.437873645050390309e-02 7.056004312820244369e-04
2.027487394930469918e+03 2.311012751108806884e-02 6.834316125836469719e-04
2.027493417269781276e+03 2.135268778653163363e-02 6.634942111647943504e-04
2.027499439444721702e+03 1.943702039131745690e-02 6.419883031119744511e-04
2.027505461455288469e+03 1.550109007033003208e-02 5.794205744424402085e-04
2.027511483301479075e+03 1.277207597923821908e-02 5.330385295187784356e-04
2.027517504983291474e+03 8.669176402566005496e-03 4.548225419140770518e-04
